bit_index,row_id,keep_mask,output
1543,24,7,D0.3
1548,24,12,D0.2
1549,24,13,D0.2
1550,24,14,D0.2
1551,24,15,D0.2
1556,24,20,D0.1
1557,24,21,D0.5
1558,24,22,D0.1
1559,24,23,D0.1
1564,24,28,D0.1
1565,24,29,D0.5
1566,24,30,D0.1
1567,24,31,D0.1
1568,24,32,D0.0
1569,24,33,D0.5
1570,24,34,D0.4
1571,24,35,D0.4
1572,24,36,D0.3
1573,24,37,D0.3
1574,24,38,D0.3
1575,24,39,D0.3
1576,24,40,D0.0
1577,24,41,D0.5
1578,24,42,D0.2
1579,24,43,D0.2
1580,24,44,D0.0
1581,24,45,D0.5
1582,24,46,D0.2
1583,24,47,D0.2
1584,24,48,D0.0
1585,24,49,D0.5
1586,24,50,D0.4
1587,24,51,D0.4
1588,24,52,D0.0
1589,24,53,D0.5
1590,24,54,D0.0
1591,24,55,D0.3
1592,24,56,D0.0
1593,24,57,D0.5
1594,24,58,D0.0
1595,24,59,D0.4
1596,24,60,D0.0
1597,24,61,D0.5
1598,24,62,D0.0
1599,24,63,D0.4
1605,25,5,D0.3
1607,25,7,D0.3
1612,25,12,D0.2
1613,25,13,D0.2
1614,25,14,D0.2
1615,25,15,D0.2
1620,25,20,D0.1
1621,25,21,D0.5
1622,25,22,D0.1
1623,25,23,D0.3
1628,25,28,D0.1
1629,25,29,D0.5
1630,25,30,D0.1
1631,25,31,D0.1
1632,25,32,D0.0
1633,25,33,D0.5
1634,25,34,D0.4
1635,25,35,D0.4
1636,25,36,D0.3
1637,25,37,D0.3
1638,25,38,D0.3
1639,25,39,D0.3
1640,25,40,D0.0
1641,25,41,D0.5
1642,25,42,D0.2
1643,25,43,D0.2
1644,25,44,D0.0
1645,25,45,D0.5
1646,25,46,D0.2
1647,25,47,D0.2
1648,25,48,D0.0
1649,25,49,D0.5
1650,25,50,D0.4
1651,25,51,D0.4
1652,25,52,D0.0
1653,25,53,D0.5
1654,25,54,D0.3
1655,25,55,D0.3
1656,25,56,D0.0
1657,25,57,D0.5
1658,25,58,D0.4
1659,25,59,D0.4
1660,25,60,D0.0
1661,25,61,D0.5
1662,25,62,D0.0
1663,25,63,D0.4
1666,26,2,D0.4
1667,26,3,D0.4
1670,26,6,D0.3
1671,26,7,D0.3
1674,26,10,D0.2
1675,26,11,D0.2
1678,26,14,D0.2
1679,26,15,D0.2
1680,26,16,D0.1
1681,26,17,D0.5
1682,26,18,D0.1
1683,26,19,D0.4
1684,26,20,D0.1
1685,26,21,D0.5
1686,26,22,D0.1
1687,26,23,D0.1
1688,26,24,D0.1
1689,26,25,D0.5
1690,26,26,D0.1
1691,26,27,D0.4
1692,26,28,D0.1
1693,26,29,D0.5
1694,26,30,D0.1
1695,26,31,D0.1
1698,26,34,D0.4
1699,26,35,D0.4
1702,26,38,D0.3
1703,26,39,D0.3
1706,26,42,D0.4
1707,26,43,D0.4
1710,26,46,D0.0
1711,26,47,D0.2
1712,26,48,D0.0
1713,26,49,D0.5
1714,26,50,D0.4
1715,26,51,D0.4
1716,26,52,D0.0
1717,26,53,D0.5
1718,26,54,D0.0
1719,26,55,D0.3
1720,26,56,D0.0
1721,26,57,D0.5
1722,26,58,D0.4
1723,26,59,D0.4
1724,26,60,D0.0
1725,26,61,D0.5
1726,26,62,D0.0
1727,26,63,D0.3
1730,27,2,D0.4
1731,27,3,D0.4
1734,27,6,D0.3
1735,27,7,D0.3
1738,27,10,D0.2
1739,27,11,D0.2
1742,27,14,D0.2
1743,27,15,D0.2
1744,27,16,D0.1
1745,27,17,D0.5
1746,27,18,D0.1
1747,27,19,D0.4
1748,27,20,D0.1
1749,27,21,D0.1
1750,27,22,D0.1
1751,27,23,D0.1
1752,27,24,D0.1
1753,27,25,D0.5
1754,27,26,D0.1
1755,27,27,D0.1
1756,27,28,D0.1
1757,27,29,D0.1
1758,27,30,D0.1
1759,27,31,D0.1
1762,27,34,D0.4
1763,27,35,D0.4
1766,27,38,D0.3
1767,27,39,D0.3
1770,27,42,D0.0
1771,27,43,D0.2
1774,27,46,D0.0
1775,27,47,D0.2
1776,27,48,D0.0
1777,27,49,D0.5
1778,27,50,D0.4
1779,27,51,D0.4
1780,27,52,D0.0
1781,27,53,D0.3
1782,27,54,D0.0
1783,27,55,D0.3
1784,27,56,D0.0
1785,27,57,D0.5
1786,27,58,D0.0
1787,27,59,D0.4
1788,27,60,D0.0
1789,27,61,D0.5
1790,27,62,D0.0
1791,27,63,D0.5
1796,28,4,D0.3
1797,28,5,D0.3
1798,28,6,D0.3
1799,28,7,D0.3
1804,28,12,D0.2
1805,28,13,D0.2
1806,28,14,D0.2
1807,28,15,D0.2
1812,28,20,D0.1
1813,28,21,D0.3
1814,28,22,D0.1
1815,28,23,D0.3
1820,28,28,D0.1
1821,28,29,D0.5
1822,28,30,D0.1
1823,28,31,D0.1
1824,28,32,D0.0
1825,28,33,D0.5
1826,28,34,D0.4
1827,28,35,D0.4
1828,28,36,D0.3
1829,28,37,D0.3
1830,28,38,D0.3
1831,28,39,D0.3
1832,28,40,D0.0
1833,28,41,D0.5
1834,28,42,D0.2
1835,28,43,D0.2
1836,28,44,D0.0
1837,28,45,D0.2
1838,28,46,D0.2
1839,28,47,D0.2
1840,28,48,D0.0
1841,28,49,D0.5
1842,28,50,D0.4
1843,28,51,D0.4
1844,28,52,D0.0
1845,28,53,D0.3
1846,28,54,D0.3
1847,28,55,D0.3
1848,28,56,D0.0
1849,28,57,D0.5
1850,28,58,D0.4
1851,28,59,D0.4
1852,28,60,D0.0
1853,28,61,D0.5
1854,28,62,D0.0
1855,28,63,D0.1
1860,29,4,D0.3
1861,29,5,D0.3
1862,29,6,D0.3
1863,29,7,D0.3
1868,29,12,D0.2
1869,29,13,D0.2
1870,29,14,D0.2
1871,29,15,D0.2
1876,29,20,D0.1
1877,29,21,D0.5
1878,29,22,D0.1
1879,29,23,D0.3
1884,29,28,D0.1
1885,29,29,D0.5
1886,29,30,D0.1
1887,29,31,D0.1
1888,29,32,D0.0
1889,29,33,D0.5
1890,29,34,D0.4
1891,29,35,D0.4
1892,29,36,D0.3
1893,29,37,D0.3
1894,29,38,D0.3
1895,29,39,D0.3
1896,29,40,D0.0
1897,29,41,D0.5
1898,29,42,D0.2
1899,29,43,D0.2
1900,29,44,D0.0
1901,29,45,D0.2
1902,29,46,D0.2
1903,29,47,D0.2
1904,29,48,D0.0
1905,29,49,D0.5
1906,29,50,D0.4
1907,29,51,D0.4
1908,29,52,D0.0
1909,29,53,D0.5
1910,29,54,D0.3
1911,29,55,D0.3
1912,29,56,D0.0
1913,29,57,D0.5
1914,29,58,D0.4
1915,29,59,D0.4
1916,29,60,D0.0
1917,29,61,D0.5
1918,29,62,D0.0
1919,29,63,D0.1
1922,30,2,D0.4
1923,30,3,D0.4
1925,30,5,D0.3
1926,30,6,D0.3
1927,30,7,D0.3
1929,30,9,D0.5
1930,30,10,D0.2
1931,30,11,D0.2
1932,30,12,D0.2
1933,30,13,D0.2
1934,30,14,D0.2
1935,30,15,D0.2
1936,30,16,D0.1
1937,30,17,D0.5
1938,30,18,D0.1
1939,30,19,D0.4
1940,30,20,D0.1
1941,30,21,D0.5
1942,30,22,D0.1
1943,30,23,D0.3
1944,30,24,D0.1
1945,30,25,D0.5
1946,30,26,D0.1
1947,30,27,D0.4
1948,30,28,D0.1
1949,30,29,D0.5
1950,30,30,D0.1
1951,30,31,D0.1
1954,30,34,D0.4
1955,30,35,D0.4
1956,30,36,D0.0
1957,30,37,D0.3
1958,30,38,D0.3
1959,30,39,D0.3
1960,30,40,D0.0
1961,30,41,D0.5
1962,30,42,D0.0
1963,30,43,D0.4
1964,30,44,D0.0
1965,30,45,D0.5
1966,30,46,D0.0
1967,30,47,D0.2
1968,30,48,D0.0
1969,30,49,D0.5
1970,30,50,D0.4
1971,30,51,D0.4
1972,30,52,D0.0
1973,30,53,D0.5
1974,30,54,D0.0
1975,30,55,D0.3
1976,30,56,D0.0
1977,30,57,D0.5
1978,30,58,D0.0
1979,30,59,D0.4
1980,30,60,D0.0
1981,30,61,D0.5
1982,30,62,D0.0
1983,30,63,D0.5
1986,31,2,D0.4
1987,31,3,D0.4
1990,31,6,D0.3
1991,31,7,D0.3
1994,31,10,D0.2
1995,31,11,D0.2
1998,31,14,D0.2
1999,31,15,D0.2
2001,31,17,D0.5
2002,31,18,D0.4
2003,31,19,D0.4
2004,31,20,D0.1
2005,31,21,D0.3
2006,31,22,D0.1
2007,31,23,D0.3
2009,31,25,D0.5
2010,31,26,D0.1
2011,31,27,D0.4
2012,31,28,D0.1
2013,31,29,D0.5
2014,31,30,D0.1
2015,31,31,D0.1
2018,31,34,D0.4
2019,31,35,D0.4
2022,31,38,D0.3
2023,31,39,D0.3
2026,31,42,D0.0
2027,31,43,D0.4
2030,31,46,D0.0
2031,31,47,D0.2
2032,31,48,D0.0
2033,31,49,D0.5
2034,31,50,D0.4
2035,31,51,D0.4
2036,31,52,D0.0
2037,31,53,D0.3
2038,31,54,D0.3
2039,31,55,D0.3
2040,31,56,D0.0
2041,31,57,D0.5
2042,31,58,D0.0
2043,31,59,D0.4
2044,31,60,D0.0
2045,31,61,D0.5
2046,31,62,D0.0
2047,31,63,D0.5
2050,32,2,D0.4
2051,32,3,D0.4
2054,32,6,D0.3
2055,32,7,D0.3
2058,32,10,D0.2
2059,32,11,D0.2
2062,32,14,D0.2
2063,32,15,D0.2
2064,32,16,D0.1
2065,32,17,D0.5
2066,32,18,D0.1
2067,32,19,D0.4
2068,32,20,D0.1
2069,32,21,D0.3
2070,32,22,D0.1
2071,32,23,D0.3
2072,32,24,D0.1
2073,32,25,D0.5
2074,32,26,D0.1
2075,32,27,D0.1
2076,32,28,D0.1
2077,32,29,D0.1
2078,32,30,D0.1
2079,32,31,D0.1
2082,32,34,D0.4
2083,32,35,D0.4
2086,32,38,D0.3
2087,32,39,D0.3
2090,32,42,D0.0
2091,32,43,D0.2
2094,32,46,D0.0
2095,32,47,D0.2
2096,32,48,D0.0
2097,32,49,D0.5
2098,32,50,D0.4
2099,32,51,D0.4
2100,32,52,D0.0
2101,32,53,D0.3
2102,32,54,D0.0
2103,32,55,D0.3
2104,32,56,D0.0
2105,32,57,D0.5
2106,32,58,D0.0
2107,32,59,D0.4
2108,32,60,D0.0
2109,32,61,D0.5
2110,32,62,D0.0
2111,32,63,D0.5
2115,33,3,D1.4
2117,33,5,D1.3
2119,33,7,D1.3
2120,33,8,D1.2
2121,33,9,D1.2
2122,33,10,D1.2
2123,33,11,D1.2
2124,33,12,D1.2
2125,33,13,D1.2
2126,33,14,D1.2
2127,33,15,D1.2
2131,33,19,D1.4
2133,33,21,D1.1
2135,33,23,D1.1
2136,33,24,D1.1
2137,33,25,D1.5
2138,33,26,D1.1
2139,33,27,D1.1
2140,33,28,D1.1
2141,33,29,D1.1
2142,33,30,D1.1
2143,33,31,D1.1
2145,33,33,D1.5
2147,33,35,D1.4
2148,33,36,D1.3
2149,33,37,D1.3
2150,33,38,D1.3
2151,33,39,D1.3
2152,33,40,D1.0
2153,33,41,D1.5
2154,33,42,D1.2
2155,33,43,D1.2
2156,33,44,D1.0
2157,33,45,D1.2
2158,33,46,D1.2
2159,33,47,D1.2
2161,33,49,D1.5
2162,33,50,D1.4
2163,33,51,D1.4
2164,33,52,D1.0
2165,33,53,D1.5
2166,33,54,D1.0
2167,33,55,D1.3
2168,33,56,D1.0
2169,33,57,D1.5
2170,33,58,D1.4
2171,33,59,D1.4
2172,33,60,D1.0
2173,33,61,D1.5
2174,33,62,D1.0
2175,33,63,D1.1
2179,34,3,D1.4
2181,34,5,D1.3
2183,34,7,D1.3
2184,34,8,D1.2
2185,34,9,D1.2
2186,34,10,D1.2
2187,34,11,D1.2
2188,34,12,D1.2
2189,34,13,D1.2
2190,34,14,D1.2
2191,34,15,D1.2
2193,34,17,D1.5
2194,34,18,D1.1
2195,34,19,D1.4
2196,34,20,D1.1
2197,34,21,D1.1
2198,34,22,D1.1
2199,34,23,D1.1
2200,34,24,D1.1
2201,34,25,D1.5
2202,34,26,D1.1
2203,34,27,D1.1
2204,34,28,D1.1
2205,34,29,D1.1
2206,34,30,D1.1
2207,34,31,D1.1
2209,34,33,D1.5
2210,34,34,D1.4
2211,34,35,D1.4
2212,34,36,D1.0
2213,34,37,D1.3
2214,34,38,D1.3
2215,34,39,D1.3
2216,34,40,D1.0
2217,34,41,D1.5
2218,34,42,D1.4
2219,34,43,D1.4
2220,34,44,D1.0
2221,34,45,D1.5
2222,34,46,D1.0
2223,34,47,D1.2
2225,34,49,D1.5
2226,34,50,D1.4
2227,34,51,D1.4
2228,34,52,D1.0
2229,34,53,D1.5
2230,34,54,D1.0
2231,34,55,D1.3
2232,34,56,D1.0
2233,34,57,D1.5
2234,34,58,D1.4
2235,34,59,D1.4
2236,34,60,D1.0
2237,34,61,D1.5
2238,34,62,D1.0
2239,34,63,D1.0
2241,35,1,D1.5
2243,35,3,D1.4
2245,35,5,D1.3
2247,35,7,D1.3
2248,35,8,D1.2
2249,35,9,D1.5
2250,35,10,D1.2
2251,35,11,D1.2
2252,35,12,D1.2
2253,35,13,D1.2
2254,35,14,D1.2
2255,35,15,D1.2
2257,35,17,D1.5
2259,35,19,D1.4
2261,35,21,D1.1
2263,35,23,D1.1
2264,35,24,D1.1
2265,35,25,D1.5
2266,35,26,D1.1
2267,35,27,D1.4
2268,35,28,D1.1
2269,35,29,D1.1
2270,35,30,D1.1
2271,35,31,D1.1
2273,35,33,D1.5
2275,35,35,D1.4
2277,35,37,D1.3
2279,35,39,D1.3
2280,35,40,D1.0
2281,35,41,D1.5
2282,35,42,D1.4
2283,35,43,D1.4
2284,35,44,D1.0
2285,35,45,D1.2
2286,35,46,D1.2
2287,35,47,D1.2
2289,35,49,D1.5
2291,35,51,D1.4
2293,35,53,D1.5
2295,35,55,D1.3
2296,35,56,D1.0
2297,35,57,D1.5
2298,35,58,D1.4
2299,35,59,D1.4
2300,35,60,D1.0
2301,35,61,D1.5
2302,35,62,D1.0
2303,35,63,D1.3
2305,36,1,D1.5
2307,36,3,D1.4
2309,36,5,D1.3
2311,36,7,D1.3
2312,36,8,D1.2
2313,36,9,D1.5
2314,36,10,D1.2
2315,36,11,D1.2
2316,36,12,D1.2
2317,36,13,D1.2
2318,36,14,D1.2
2319,36,15,D1.2
2321,36,17,D1.5
2323,36,19,D1.4
2325,36,21,D1.1
2327,36,23,D1.1
2328,36,24,D1.1
2329,36,25,D1.5
2330,36,26,D1.1
2331,36,27,D1.4
2332,36,28,D1.1
2333,36,29,D1.1
2334,36,30,D1.1
2335,36,31,D1.1
2337,36,33,D1.5
2339,36,35,D1.4
2341,36,37,D1.3
2343,36,39,D1.3
2344,36,40,D1.0
2345,36,41,D1.5
2346,36,42,D1.4
2347,36,43,D1.4
2348,36,44,D1.0
2349,36,45,D1.5
2350,36,46,D1.0
2351,36,47,D1.2
2353,36,49,D1.5
2355,36,51,D1.4
2357,36,53,D1.5
2359,36,55,D1.3
2360,36,56,D1.0
2361,36,57,D1.5
2362,36,58,D1.4
2363,36,59,D1.4
2364,36,60,D1.0
2365,36,61,D1.5
2366,36,62,D1.0
2367,36,63,D1.3
2369,37,1,D1.5
2371,37,3,D1.4
2373,37,5,D1.3
2375,37,7,D1.3
2376,37,8,D1.2
2377,37,9,D1.5
2378,37,10,D1.2
2379,37,11,D1.2
2380,37,12,D1.2
2381,37,13,D1.2
2382,37,14,D1.2
2383,37,15,D1.2
2385,37,17,D1.5
2387,37,19,D1.4
2389,37,21,D1.1
2391,37,23,D1.1
2392,37,24,D1.1
2393,37,25,D1.5
2394,37,26,D1.1
2395,37,27,D1.4
2396,37,28,D1.1
2397,37,29,D1.1
2398,37,30,D1.1
2399,37,31,D1.1
2401,37,33,D1.5
2403,37,35,D1.4
2405,37,37,D1.3
2407,37,39,D1.3
2408,37,40,D1.0
2409,37,41,D1.5
2410,37,42,D1.4
2411,37,43,D1.4
2412,37,44,D1.0
2413,37,45,D1.2
2414,37,46,D1.2
2415,37,47,D1.2
2417,37,49,D1.5
2419,37,51,D1.4
2421,37,53,D1.3
2423,37,55,D1.3
2424,37,56,D1.0
2425,37,57,D1.5
2426,37,58,D1.4
2427,37,59,D1.4
2428,37,60,D1.0
2429,37,61,D1.5
2430,37,62,D1.0
2431,37,63,D1.3
2438,38,6,D1.3
2439,38,7,D1.3
2443,38,11,D1.2
2444,38,12,D1.2
2445,38,13,D1.2
2446,38,14,D1.2
2447,38,15,D1.2
2450,38,18,D1.1
2451,38,19,D1.4
2452,38,20,D1.1
2453,38,21,D1.5
2454,38,22,D1.1
2455,38,23,D1.3
2458,38,26,D1.1
2459,38,27,D1.4
2460,38,28,D1.1
2461,38,29,D1.5
2462,38,30,D1.1
2463,38,31,D1.1
2464,38,32,D1.0
2465,38,33,D1.5
2466,38,34,D1.4
2467,38,35,D1.4
2468,38,36,D1.0
2469,38,37,D1.3
2470,38,38,D1.3
2471,38,39,D1.3
2472,38,40,D1.0
2473,38,41,D1.5
2474,38,42,D1.0
2475,38,43,D1.2
2476,38,44,D1.0
2477,38,45,D1.5
2478,38,46,D1.0
2479,38,47,D1.2
2480,38,48,D1.0
2481,38,49,D1.5
2482,38,50,D1.4
2483,38,51,D1.4
2484,38,52,D1.0
2485,38,53,D1.5
2486,38,54,D1.0
2487,38,55,D1.3
2488,38,56,D1.0
2489,38,57,D1.5
2490,38,58,D1.0
2491,38,59,D1.4
2492,38,60,D1.0
2493,38,61,D1.5
2494,38,62,D1.0
2495,38,63,D1.4
2500,39,4,D1.3
2501,39,5,D1.3
2502,39,6,D1.3
2503,39,7,D1.3
2508,39,12,D1.2
2509,39,13,D1.2
2510,39,14,D1.2
2511,39,15,D1.2
2516,39,20,D1.1
2517,39,21,D1.1
2518,39,22,D1.1
2519,39,23,D1.1
2524,39,28,D1.1
2525,39,29,D1.1
2526,39,30,D1.1
2527,39,31,D1.1
2528,39,32,D1.0
2529,39,33,D1.5
2530,39,34,D1.4
2531,39,35,D1.4
2532,39,36,D1.3
2533,39,37,D1.3
2534,39,38,D1.3
2535,39,39,D1.3
2536,39,40,D1.0
2537,39,41,D1.5
2538,39,42,D1.0
2539,39,43,D1.2
2540,39,44,D1.0
2541,39,45,D1.2
2542,39,46,D1.0
2543,39,47,D1.2
2544,39,48,D1.0
2545,39,49,D1.5
2546,39,50,D1.4
2547,39,51,D1.4
2548,39,52,D1.0
2549,39,53,D1.5
2550,39,54,D1.0
2551,39,55,D1.3
2552,39,56,D1.0
2553,39,57,D1.5
2554,39,58,D1.0
2555,39,59,D1.4
2556,39,60,D1.0
2557,39,61,D1.5
2558,39,62,D1.0
2559,39,63,D1.5
2562,40,2,D1.4
2563,40,3,D1.4
2566,40,6,D1.3
2567,40,7,D1.3
2569,40,9,D1.5
2570,40,10,D1.2
2571,40,11,D1.2
2573,40,13,D1.2
2574,40,14,D1.2
2575,40,15,D1.2
2577,40,17,D1.5
2578,40,18,D1.4
2579,40,19,D1.4
2581,40,21,D1.3
2582,40,22,D1.1
2583,40,23,D1.3
2584,40,24,D1.1
2585,40,25,D1.5
2586,40,26,D1.1
2587,40,27,D1.4
2588,40,28,D1.1
2589,40,29,D1.1
2590,40,30,D1.1
2591,40,31,D1.1
2594,40,34,D1.4
2595,40,35,D1.4
2598,40,38,D1.3
2599,40,39,D1.3
2601,40,41,D1.5
2602,40,42,D1.4
2603,40,43,D1.4
2604,40,44,D1.0
2605,40,45,D1.2
2606,40,46,D1.0
2607,40,47,D1.2
2608,40,48,D1.0
2609,40,49,D1.5
2610,40,50,D1.4
2611,40,51,D1.4
2612,40,52,D1.0
2613,40,53,D1.3
2614,40,54,D1.3
2615,40,55,D1.3
2616,40,56,D1.0
2617,40,57,D1.5
2618,40,58,D1.4
2619,40,59,D1.4
2620,40,60,D1.0
2621,40,61,D1.5
2622,40,62,D1.0
2623,40,63,D1.3
2626,41,2,D1.4
2627,41,3,D1.4
2630,41,6,D1.3
2631,41,7,D1.3
2634,41,10,D1.2
2635,41,11,D1.2
2638,41,14,D1.2
2639,41,15,D1.2
2640,41,16,D1.1
2641,41,17,D1.5
2642,41,18,D1.4
2643,41,19,D1.4
2644,41,20,D1.1
2645,41,21,D1.3
2646,41,22,D1.1
2647,41,23,D1.3
2648,41,24,D1.1
2649,41,25,D1.5
2650,41,26,D1.1
2651,41,27,D1.1
2652,41,28,D1.1
2653,41,29,D1.1
2654,41,30,D1.1
2655,41,31,D1.1
2658,41,34,D1.4
2659,41,35,D1.4
2662,41,38,D1.3
2663,41,39,D1.3
2666,41,42,D1.0
2667,41,43,D1.2
2670,41,46,D1.0
2671,41,47,D1.2
2672,41,48,D1.0
2673,41,49,D1.5
2674,41,50,D1.4
2675,41,51,D1.4
2676,41,52,D1.0
2677,41,53,D1.3
2678,41,54,D1.3
2679,41,55,D1.3
2680,41,56,D1.0
2681,41,57,D1.5
2682,41,58,D1.0
2683,41,59,D1.4
2684,41,60,D1.0
2685,41,61,D1.5
2686,41,62,D1.0
2687,41,63,D1.5
2690,42,2,D1.4
2691,42,3,D1.4
2694,42,6,D1.3
2695,42,7,D1.3
2698,42,10,D1.2
2699,42,11,D1.2
2702,42,14,D1.2
2703,42,15,D1.2
2704,42,16,D1.1
2705,42,17,D1.5
2706,42,18,D1.4
2707,42,19,D1.4
2708,42,20,D1.1
2709,42,21,D1.3
2710,42,22,D1.1
2711,42,23,D1.3
2712,42,24,D1.1
2713,42,25,D1.5
2714,42,26,D1.1
2715,42,27,D1.1
2716,42,28,D1.1
2717,42,29,D1.1
2718,42,30,D1.1
2719,42,31,D1.1
2722,42,34,D1.4
2723,42,35,D1.4
2726,42,38,D1.3
2727,42,39,D1.3
2730,42,42,D1.0
2731,42,43,D1.2
2734,42,46,D1.0
2735,42,47,D1.2
2736,42,48,D1.0
2737,42,49,D1.5
2738,42,50,D1.4
2739,42,51,D1.4
2740,42,52,D1.0
2741,42,53,D1.3
2742,42,54,D1.3
2743,42,55,D1.3
2744,42,56,D1.0
2745,42,57,D1.5
2746,42,58,D1.0
2747,42,59,D1.4
2748,42,60,D1.0
2749,42,61,D1.5
2750,42,62,D1.0
2751,42,63,D1.5
2754,43,2,D1.4
2755,43,3,D1.4
2757,43,5,D1.3
2758,43,6,D1.3
2759,43,7,D1.3
2761,43,9,D1.2
2762,43,10,D1.2
2763,43,11,D1.2
2765,43,13,D1.2
2766,43,14,D1.2
2767,43,15,D1.2
2769,43,17,D1.5
2770,43,18,D1.4
2771,43,19,D1.4
2772,43,20,D1.1
2773,43,21,D1.3
2774,43,22,D1.1
2775,43,23,D1.3
2776,43,24,D1.1
2777,43,25,D1.5
2778,43,26,D1.1
2779,43,27,D1.1
2780,43,28,D1.1
2781,43,29,D1.1
2782,43,30,D1.1
2783,43,31,D1.1
2786,43,34,D1.4
2787,43,35,D1.4
2788,43,36,D1.3
2789,43,37,D1.3
2790,43,38,D1.3
2791,43,39,D1.3
2792,43,40,D1.0
2793,43,41,D1.5
2794,43,42,D1.0
2795,43,43,D1.2
2796,43,44,D1.0
2797,43,45,D1.2
2798,43,46,D1.0
2799,43,47,D1.2
2800,43,48,D1.0
2801,43,49,D1.5
2802,43,50,D1.4
2803,43,51,D1.4
2804,43,52,D1.0
2805,43,53,D1.3
2806,43,54,D1.3
2807,43,55,D1.3
2808,43,56,D1.0
2809,43,57,D1.5
2810,43,58,D1.0
2811,43,59,D1.4
2812,43,60,D1.0
2813,43,61,D1.5
2814,43,62,D1.0
2815,43,63,D1.2
2820,44,4,D1.3
2821,44,5,D1.3
2822,44,6,D1.3
2823,44,7,D1.3
2828,44,12,D1.2
2829,44,13,D1.2
2830,44,14,D1.2
2831,44,15,D1.2
2836,44,20,D1.1
2837,44,21,D1.5
2838,44,22,D1.1
2839,44,23,D1.3
2844,44,28,D1.1
2845,44,29,D1.5
2846,44,30,D1.1
2847,44,31,D1.1
2848,44,32,D1.0
2849,44,33,D1.5
2850,44,34,D1.4
2851,44,35,D1.4
2852,44,36,D1.3
2853,44,37,D1.3
2854,44,38,D1.3
2855,44,39,D1.3
2856,44,40,D1.0
2857,44,41,D1.5
2858,44,42,D1.2
2859,44,43,D1.2
2860,44,44,D1.0
2861,44,45,D1.5
2862,44,46,D1.2
2863,44,47,D1.2
2864,44,48,D1.0
2865,44,49,D1.5
2866,44,50,D1.4
2867,44,51,D1.4
2868,44,52,D1.0
2869,44,53,D1.5
2870,44,54,D1.0
2871,44,55,D1.3
2872,44,56,D1.0
2873,44,57,D1.5
2874,44,58,D1.0
2875,44,59,D1.4
2876,44,60,D1.0
2877,44,61,D1.5
2878,44,62,D1.0
2879,44,63,D1.4
2884,45,4,D1.3
2885,45,5,D1.3
2886,45,6,D1.3
2887,45,7,D1.3
2892,45,12,D1.2
2893,45,13,D1.2
2894,45,14,D1.2
2895,45,15,D1.2
2900,45,20,D1.1
2901,45,21,D1.5
2902,45,22,D1.1
2903,45,23,D1.1
2908,45,28,D1.1
2909,45,29,D1.5
2910,45,30,D1.1
2911,45,31,D1.1
2912,45,32,D1.0
2913,45,33,D1.5
2914,45,34,D1.4
2915,45,35,D1.4
2916,45,36,D1.3
2917,45,37,D1.3
2918,45,38,D1.3
2919,45,39,D1.3
2920,45,40,D1.0
2921,45,41,D1.5
2922,45,42,D1.2
2923,45,43,D1.2
2924,45,44,D1.0
2925,45,45,D1.5
2926,45,46,D1.2
2927,45,47,D1.2
2928,45,48,D1.0
2929,45,49,D1.5
2930,45,50,D1.4
2931,45,51,D1.4
2932,45,52,D1.0
2933,45,53,D1.5
2934,45,54,D1.0
2935,45,55,D1.3
2936,45,56,D1.0
2937,45,57,D1.5
2938,45,58,D1.0
2939,45,59,D1.4
2940,45,60,D1.0
2941,45,61,D1.5
2942,45,62,D1.0
2943,45,63,D1.4
2948,46,4,D1.3
2949,46,5,D1.3
2950,46,6,D1.3
2951,46,7,D1.3
2956,46,12,D1.2
2957,46,13,D1.2
2958,46,14,D1.2
2959,46,15,D1.2
2964,46,20,D1.1
2965,46,21,D1.5
2966,46,22,D1.1
2967,46,23,D1.3
2972,46,28,D1.1
2973,46,29,D1.5
2974,46,30,D1.1
2975,46,31,D1.1
2976,46,32,D1.0
2977,46,33,D1.5
2978,46,34,D1.4
2979,46,35,D1.4
2980,46,36,D1.3
2981,46,37,D1.3
2982,46,38,D1.3
2983,46,39,D1.3
2984,46,40,D1.0
2985,46,41,D1.5
2986,46,42,D1.2
2987,46,43,D1.2
2988,46,44,D1.0
2989,46,45,D1.5
2990,46,46,D1.2
2991,46,47,D1.2
2992,46,48,D1.0
2993,46,49,D1.5
2994,46,50,D1.4
2995,46,51,D1.4
2996,46,52,D1.0
2997,46,53,D1.5
2998,46,54,D1.3
2999,46,55,D1.3
3000,46,56,D1.0
3001,46,57,D1.5
3002,46,58,D1.4
3003,46,59,D1.4
3004,46,60,D1.0
3005,46,61,D1.5
3006,46,62,D1.0
3007,46,63,D1.4
3009,47,1,D1.5
3011,47,3,D1.4
3013,47,5,D1.3
3015,47,7,D1.3
3016,47,8,D1.2
3017,47,9,D1.5
3018,47,10,D1.2
3019,47,11,D1.2
3020,47,12,D1.2
3021,47,13,D1.2
3022,47,14,D1.2
3023,47,15,D1.2
3025,47,17,D1.5
3027,47,19,D1.4
3029,47,21,D1.3
3031,47,23,D1.3
3032,47,24,D1.1
3033,47,25,D1.5
3034,47,26,D1.1
3035,47,27,D1.4
3036,47,28,D1.1
3037,47,29,D1.1
3038,47,30,D1.1
3039,47,31,D1.1
3041,47,33,D1.5
3043,47,35,D1.4
3045,47,37,D1.3
3047,47,39,D1.3
3048,47,40,D1.0
3049,47,41,D1.5
3050,47,42,D1.2
3051,47,43,D1.2
3052,47,44,D1.0
