q	r	state	on	time
5	-159	0	1	167
5	-158	B	1	166
5	-157	1	1	165
5	-156	G	0	
5	-155	G	0	
5	-154	1	1	165
5	-153	C	0	
5	-152	1	1	152
5	-151	0	1	151
5	-150	B	1	150
5	-149	0	1	149
5	-148	C	0	
5	-147	1	1	152
5	-146	0	1	151
5	-145	B	1	150
5	-144	0	1	149
5	-143	G	0	
5	-142	G	0	
5	-141	1	1	155
5	-140	C	0	
5	-139	1	1	139
5	-138	0	1	138
5	-137	B	1	137
5	-136	0	1	136
5	-135	C	0	
5	-134	1	1	139
5	-133	0	1	138
5	-132	B	1	137
5	-131	0	1	136
5	-130	G	0	
5	-129	G	0	
5	-128	1	1	142
5	-127	C	0	
5	-126	1	1	134
5	-125	0	1	133
5	-124	B	1	132
5	-123	1	1	131
5	-122	G	0	
5	-121	G	0	
5	-120	1	1	131
5	-119	C	0	
5	-118	1	1	118
5	-117	0	1	117
5	-116	B	1	116
5	-115	0	1	115
5	-114	C	0	
5	-113	1	1	118
5	-112	0	1	117
5	-111	B	1	116
5	-110	0	1	115
5	-109	G	0	
5	-108	G	0	
5	-107	1	1	121
5	-106	C	0	
5	-105	1	1	105
5	-104	0	1	104
5	-103	B	1	103
5	-102	0	1	102
5	-101	C	0	
5	-100	1	1	105
5	-99	0	1	104
5	-98	B	1	103
5	-97	0	1	102
5	-96	G	0	
5	-95	G	0	
5	-94	1	1	108
5	-93	C	0	
5	-92	1	1	176
5	-91	0	1	175
5	-90	B	1	174
5	-89	1	1	173
5	-88	G	0	
5	-87	G	0	
5	-86	1	1	173
5	-85	C	0	
5	-84	1	1	84
5	-83	0	1	83
5	-82	B	1	82
5	-81	0	1	81
5	-80	C	0	
5	-79	1	1	84
5	-78	0	1	83
5	-77	B	1	82
5	-76	0	1	81
5	-75	G	0	
5	-74	G	0	
5	-73	1	1	87
5	-72	C	0	
5	-71	1	1	79
5	-70	0	1	78
5	-69	B	1	77
5	-68	1	1	76
5	-67	G	0	
5	-66	G	0	
5	-65	1	1	76
5	-64	C	0	
5	-63	1	1	63
5	-62	0	1	62
5	-61	B	1	61
5	-60	0	1	60
5	-59	C	0	
5	-58	1	1	63
5	-57	0	1	62
5	-56	B	1	61
5	-55	0	1	60
5	-54	G	0	
5	-53	G	0	
5	-52	1	1	66
5	-51	C	0	
5	-50	1	1	50
5	-49	0	1	49
5	-48	B	1	48
5	-47	0	1	47
5	-46	C	0	
5	-45	1	1	50
5	-44	0	1	49
5	-43	B	1	48
5	-42	0	1	47
5	-41	G	0	
5	-40	G	0	
5	-39	1	1	53
5	-38	C	0	
5	-37	1	1	66
5	-36	0	1	65
5	-35	B	1	64
5	-34	1	1	63
5	-33	G	0	
5	-32	G	0	
5	-31	1	1	63
5	-30	C	0	
5	-29	1	1	29
5	-28	0	1	28
5	-27	B	1	27
5	-26	0	1	26
5	-25	C	0	
5	-24	1	1	29
5	-23	0	1	28
5	-22	B	1	27
5	-21	0	1	26
5	-20	G	0	
5	-19	G	0	
5	-18	1	1	32
5	-17	C	0	
5	-16	1	1	24
5	-15	0	1	23
5	-14	B	1	22
5	-13	1	1	21
5	-12	G	0	
5	-11	G	0	
5	-10	1	1	21
5	-9	C	0	
5	-8	1	1	8
5	-7	0	1	7
5	-6	B	1	6
5	-5	0	1	5
5	-4	C	0	
5	-3	1	1	8
5	-2	0	1	7
5	-1	B	1	6
5	0	0	1	5
5	1	G	0	
5	2	G	0	
5	3	1	1	11
5	4	C	0	
5	5	1	1	21
5	6	0	1	20
5	7	B	1	19
5	8	0	1	18
5	9	C	0	
5	10	1	1	21
5	11	0	1	20
5	12	B	1	19
5	13	0	1	18
5	14	G	0	
5	15	G	0	
5	16	1	1	24
5	17	C	0	
5	18	1	1	58
5	19	0	1	57
5	20	B	1	56
5	21	1	1	55
5	22	G	0	
5	23	G	0	
5	24	1	1	55
5	25	C	0	
5	26	1	1	42
5	27	0	1	41
5	28	B	1	40
5	29	0	1	39
5	30	C	0	
5	31	1	1	42
5	32	0	1	41
5	33	B	1	40
5	34	0	1	39
5	35	G	0	
5	36	G	0	
5	37	1	1	45
5	38	C	0	
5	39	1	1	55
5	40	0	1	54
5	41	B	1	53
5	42	0	1	52
5	43	C	0	
5	44	1	1	55
5	45	0	1	54
5	46	B	1	53
5	47	0	1	52
5	48	G	0	
5	49	G	0	
5	50	1	1	58
5	51	C	0	
5	52	1	1	155
5	53	0	1	154
5	54	B	1	153
5	55	1	1	152
5	56	G	0	
5	57	G	0	
5	58	1	1	152
5	59	C	0	
5	60	1	1	76
5	61	0	1	75
5	62	B	1	74
5	63	0	1	73
5	64	C	0	
5	65	1	1	76
5	66	0	1	75
5	67	B	1	74
5	68	0	1	73
5	69	G	0	
5	70	G	0	
5	71	1	1	79
5	72	C	0	
5	73	1	1	113
5	74	0	1	112
5	75	B	1	111
5	76	1	1	110
5	77	G	0	
5	78	G	0	
5	79	1	1	110
5	80	C	0	
5	81	1	1	97
5	82	0	1	96
5	83	B	1	95
5	84	0	1	94
5	85	C	0	
5	86	1	1	97
5	87	0	1	96
5	88	B	1	95
5	89	0	1	94
5	90	G	0	
5	91	G	0	
5	92	1	1	100
5	93	C	0	
5	94	1	1	110
5	95	0	1	109
5	96	B	1	108
5	97	0	1	107
5	98	C	0	
5	99	1	1	110
5	100	0	1	109
5	101	B	1	108
5	102	0	1	107
5	103	G	0	
5	104	G	0	
5	105	1	1	113
5	106	C	0	
5	107	1	1	147
5	108	0	1	146
5	109	B	1	145
5	110	1	1	144
5	111	G	0	
5	112	G	0	
5	113	1	1	144
5	114	C	0	
5	115	1	1	131
5	116	0	1	130
5	117	B	1	129
5	118	0	1	128
5	119	C	0	
5	120	1	1	131
5	121	0	1	130
5	122	B	1	129
5	123	0	1	128
5	124	G	0	
5	125	G	0	
5	126	1	1	134
5	127	C	0	
5	128	1	1	144
5	129	0	1	143
5	130	B	1	142
5	131	0	1	141
5	132	C	0	
5	133	1	1	144
5	134	0	1	143
5	135	B	1	142
5	136	0	1	141
5	137	G	0	
5	138	G	0	
5	139	1	1	147
5	148	C	0	
5	149	1	1	165
5	150	0	1	164
5	151	B	1	163
5	152	0	1	162
5	153	C	0	
5	154	1	1	165
5	155	0	1	164
5	156	B	1	163
5	157	0	1	162
5	158	G	0	
5	159	G	0	
5	160	1	1	168
5	161	C	0	
5	162	1	1	202
5	163	0	1	201
5	164	B	1	200
5	165	1	1	199
5	166	G	0	
5	167	G	0	
5	168	1	1	199
5	169	C	0	
5	170	1	1	186
5	171	0	1	185
5	172	B	1	184
5	173	0	1	183
5	174	C	0	
5	175	1	1	186
5	176	0	1	185
5	177	B	1	184
5	178	0	1	183
5	179	G	0	
5	180	G	0	
5	181	1	1	189
5	182	C	0	
5	183	1	1	199
5	184	0	1	198
5	185	B	1	197
5	186	0	1	196
5	187	C	0	
5	188	1	1	199
5	189	0	1	198
5	190	B	1	197
5	191	0	1	196
5	192	G	0	
5	193	G	0	
5	194	1	1	202
5	203	C	0	
5	204	1	1	220
5	205	0	1	219
5	206	B	1	218
5	207	0	1	217
5	208	C	0	
5	209	1	1	220
5	210	0	1	219
5	211	B	1	218
5	212	0	1	217
5	213	G	0	
5	214	G	0	
5	215	1	1	223
6	-229	G	0	
6	-228	G	0	
6	-227	G	0	
6	-226	1	1	226
6	-225	G	0	
6	-224	G	0	
6	-223	G	0	
6	-222	G	0	
6	-221	B	1	226
6	-220	1	1	226
6	-219	G	0	
6	-218	0	1	230
6	-217	G	0	
6	-216	G	0	
6	-215	G	0	
6	-214	G	0	
6	-213	B	1	221
6	-212	0	1	219
6	-211	G	0	
6	-210	0	1	219
6	-209	G	0	
6	-208	G	0	
6	-207	G	0	
6	-206	G	0	
6	-205	1	1	205
6	-204	G	0	
6	-203	G	0	
6	-202	G	0	
6	-201	G	0	
6	-200	B	1	205
6	-199	1	1	205
6	-198	G	0	
6	-197	0	1	209
6	-196	G	0	
6	-195	G	0	
6	-194	G	0	
6	-193	G	0	
6	-192	1	1	192
6	-191	G	0	
6	-190	G	0	
6	-189	G	0	
6	-188	G	0	
6	-187	B	1	192
6	-186	1	1	192
6	-185	G	0	
6	-184	0	1	196
6	-183	G	0	
6	-182	G	0	
6	-181	G	0	
6	-180	G	0	
6	-179	B	1	208
6	-178	0	1	206
6	-177	G	0	
6	-176	0	1	206
6	-175	G	0	
6	-174	G	0	
6	-173	G	0	
6	-172	G	0	
6	-171	1	1	171
6	-170	G	0	
6	-169	G	0	
6	-168	G	0	
6	-167	G	0	
6	-166	B	1	171
6	-165	1	1	171
6	-164	G	0	
6	-163	0	1	175
6	-162	G	0	
6	-161	G	0	
6	-160	G	0	
6	-159	G	0	
6	-158	B	1	166
6	-157	0	1	164
6	-156	G	0	
6	-155	0	1	164
6	-154	G	0	
6	-153	G	0	
6	-152	G	0	
6	-151	G	0	
6	-150	1	1	150
6	-149	G	0	
6	-148	G	0	
6	-147	G	0	
6	-146	G	0	
6	-145	B	1	150
6	-144	1	1	150
6	-143	G	0	
6	-142	0	1	154
6	-141	G	0	
6	-140	G	0	
6	-139	G	0	
6	-138	G	0	
6	-137	1	1	137
6	-136	G	0	
6	-135	G	0	
6	-134	G	0	
6	-133	G	0	
6	-132	B	1	137
6	-131	1	1	137
6	-130	G	0	
6	-129	0	1	141
6	-128	G	0	
6	-127	G	0	
6	-126	G	0	
6	-125	G	0	
6	-124	B	1	132
6	-123	0	1	130
6	-122	G	0	
6	-121	0	1	130
6	-120	G	0	
6	-119	G	0	
6	-118	G	0	
6	-117	G	0	
6	-116	1	1	116
6	-115	G	0	
6	-114	G	0	
6	-113	G	0	
6	-112	G	0	
6	-111	B	1	116
6	-110	1	1	116
6	-109	G	0	
6	-108	0	1	120
6	-107	G	0	
6	-106	G	0	
6	-105	G	0	
6	-104	G	0	
6	-103	1	1	103
6	-102	G	0	
6	-101	G	0	
6	-100	G	0	
6	-99	G	0	
6	-98	B	1	103
6	-97	1	1	103
6	-96	G	0	
6	-95	0	1	107
6	-94	G	0	
6	-93	G	0	
6	-92	G	0	
6	-91	G	0	
6	-90	B	1	174
6	-89	0	1	172
6	-88	G	0	
6	-87	0	1	172
6	-86	G	0	
6	-85	G	0	
6	-84	G	0	
6	-83	G	0	
6	-82	1	1	82
6	-81	G	0	
6	-80	G	0	
6	-79	G	0	
6	-78	G	0	
6	-77	B	1	82
6	-76	1	1	82
6	-75	G	0	
6	-74	0	1	86
6	-73	G	0	
6	-72	G	0	
6	-71	G	0	
6	-70	G	0	
6	-69	B	1	77
6	-68	0	1	75
6	-67	G	0	
6	-66	0	1	75
6	-65	G	0	
6	-64	G	0	
6	-63	G	0	
6	-62	G	0	
6	-61	1	1	61
6	-60	G	0	
6	-59	G	0	
6	-58	G	0	
6	-57	G	0	
6	-56	B	1	61
6	-55	1	1	61
6	-54	G	0	
6	-53	0	1	65
6	-52	G	0	
6	-51	G	0	
6	-50	G	0	
6	-49	G	0	
6	-48	1	1	48
6	-47	G	0	
6	-46	G	0	
6	-45	G	0	
6	-44	G	0	
6	-43	B	1	48
6	-42	1	1	48
6	-41	G	0	
6	-40	0	1	52
6	-39	G	0	
6	-38	G	0	
6	-37	G	0	
6	-36	G	0	
6	-35	B	1	64
6	-34	0	1	62
6	-33	G	0	
6	-32	0	1	62
6	-31	G	0	
6	-30	G	0	
6	-29	G	0	
6	-28	G	0	
6	-27	1	1	27
6	-26	G	0	
6	-25	G	0	
6	-24	G	0	
6	-23	G	0	
6	-22	B	1	27
6	-21	1	1	27
6	-20	G	0	
6	-19	0	1	31
6	-18	G	0	
6	-17	G	0	
6	-16	G	0	
6	-15	G	0	
6	-14	B	1	22
6	-13	0	1	20
6	-12	G	0	
6	-11	0	1	20
6	-10	G	0	
6	-9	G	0	
6	-8	G	0	
6	-7	G	0	
6	-6	1	1	6
6	-5	G	0	
6	-4	G	0	
6	-3	G	0	
6	-2	G	0	
6	-1	B	1	6
6	0	1	1	6
6	1	G	0	
6	2	0	1	10
6	3	G	0	
6	4	G	0	
6	5	G	0	
6	6	G	0	
6	7	1	1	19
6	8	G	0	
6	9	G	0	
6	10	G	0	
6	11	G	0	
6	12	B	1	19
6	13	1	1	19
6	14	G	0	
6	15	0	1	23
6	16	G	0	
6	17	G	0	
6	18	G	0	
6	19	G	0	
6	20	B	1	56
6	21	0	1	54
6	22	G	0	
6	23	0	1	54
6	24	G	0	
6	25	G	0	
6	26	G	0	
6	27	G	0	
6	28	1	1	40
6	29	G	0	
6	30	G	0	
6	31	G	0	
6	32	G	0	
6	33	B	1	40
6	34	1	1	40
6	35	G	0	
6	36	0	1	44
6	37	G	0	
6	38	G	0	
6	39	G	0	
6	40	G	0	
6	41	1	1	53
6	42	G	0	
6	43	G	0	
6	44	G	0	
6	45	G	0	
6	46	B	1	53
6	47	1	1	53
6	48	G	0	
6	49	0	1	57
6	50	G	0	
6	51	G	0	
6	52	G	0	
6	53	G	0	
6	54	B	1	153
6	55	0	1	151
6	56	G	0	
6	57	0	1	151
6	58	G	0	
6	59	G	0	
6	60	G	0	
6	61	G	0	
6	62	1	1	74
6	63	G	0	
6	64	G	0	
6	65	G	0	
6	66	G	0	
6	67	B	1	74
6	68	1	1	74
6	69	G	0	
6	70	0	1	78
6	71	G	0	
6	72	G	0	
6	73	G	0	
6	74	G	0	
6	75	B	1	111
6	76	0	1	109
6	77	G	0	
6	78	0	1	109
6	79	G	0	
6	80	G	0	
6	81	G	0	
6	82	G	0	
6	83	1	1	95
6	84	G	0	
6	85	G	0	
6	86	G	0	
6	87	G	0	
6	88	B	1	95
6	89	1	1	95
6	90	G	0	
6	91	0	1	99
6	92	G	0	
6	93	G	0	
6	94	G	0	
6	95	G	0	
6	96	1	1	108
6	97	G	0	
6	98	G	0	
6	99	G	0	
6	100	G	0	
6	101	B	1	108
6	102	1	1	108
6	103	G	0	
6	104	0	1	112
6	105	G	0	
6	106	G	0	
6	107	G	0	
6	108	G	0	
6	109	B	1	145
6	110	0	1	143
6	111	G	0	
6	112	0	1	143
6	113	G	0	
6	114	G	0	
6	115	G	0	
6	116	G	0	
6	117	1	1	129
6	118	G	0	
6	119	G	0	
6	120	G	0	
6	121	G	0	
6	122	B	1	129
6	123	1	1	129
6	124	G	0	
6	125	0	1	133
6	126	G	0	
6	127	G	0	
6	128	G	0	
6	129	G	0	
6	130	1	1	142
6	131	G	0	
6	132	G	0	
6	133	G	0	
6	134	G	0	
6	135	B	1	142
6	136	1	1	142
6	137	G	0	
6	138	0	1	146
6	139	G	0	
6	148	G	0	
6	149	G	0	
6	150	G	0	
6	151	1	1	163
6	152	G	0	
6	153	G	0	
6	154	G	0	
6	155	G	0	
6	156	B	1	163
6	157	1	1	163
6	158	G	0	
6	159	0	1	167
6	160	G	0	
6	161	G	0	
6	162	G	0	
6	163	G	0	
6	164	B	1	200
6	165	0	1	198
6	166	G	0	
6	167	0	1	198
6	168	G	0	
6	169	G	0	
6	170	G	0	
6	171	G	0	
6	172	1	1	184
6	173	G	0	
6	174	G	0	
6	175	G	0	
6	176	G	0	
6	177	B	1	184
6	178	1	1	184
6	179	G	0	
6	180	0	1	188
6	181	G	0	
6	182	G	0	
6	183	G	0	
6	184	G	0	
6	185	1	1	197
6	186	G	0	
6	187	G	0	
6	188	G	0	
6	189	G	0	
6	190	B	1	197
6	191	1	1	197
6	192	G	0	
6	193	0	1	201
6	194	G	0	
6	203	G	0	
6	204	G	0	
6	205	G	0	
6	206	1	1	218
6	207	G	0	
6	208	G	0	
6	209	G	0	
6	210	G	0	
6	211	B	1	218
6	212	1	1	218
6	213	G	0	
6	214	0	1	222
6	215	G	0	
7	-228	G	0	
7	-227	0	1	227
7	-226	G	0	
7	-225	G	0	
7	-224	G	0	
7	-223	G	0	
7	-222	0	1	227
7	-221	G	0	
7	-220	0	1	227
7	-219	B	1	229
7	-218	G	0	
7	-217	G	0	
7	-216	G	0	
7	-215	G	0	
7	-214	0	1	222
7	-213	G	0	
7	-212	1	1	218
7	-211	B	1	218
7	-210	G	0	
7	-209	G	0	
7	-208	G	0	
7	-207	G	0	
7	-206	0	1	206
7	-205	G	0	
7	-204	G	0	
7	-203	G	0	
7	-202	G	0	
7	-201	0	1	206
7	-200	G	0	
7	-199	0	1	206
7	-198	B	1	208
7	-197	G	0	
7	-196	G	0	
7	-195	G	0	
7	-194	G	0	
7	-193	0	1	193
7	-192	G	0	
7	-191	G	0	
7	-190	G	0	
7	-189	G	0	
7	-188	0	1	193
7	-187	G	0	
7	-186	0	1	193
7	-185	B	1	195
7	-184	G	0	
7	-183	G	0	
7	-182	G	0	
7	-181	G	0	
7	-180	0	1	209
7	-179	G	0	
7	-178	1	1	205
7	-177	B	1	205
7	-176	G	0	
7	-175	G	0	
7	-174	G	0	
7	-173	G	0	
7	-172	0	1	172
7	-171	G	0	
7	-170	G	0	
7	-169	G	0	
7	-168	G	0	
7	-167	0	1	172
7	-166	G	0	
7	-165	0	1	172
7	-164	B	1	174
7	-163	G	0	
7	-162	G	0	
7	-161	G	0	
7	-160	G	0	
7	-159	0	1	167
7	-158	G	0	
7	-157	1	1	163
7	-156	B	1	163
7	-155	G	0	
7	-154	G	0	
7	-153	G	0	
7	-152	G	0	
7	-151	0	1	151
7	-150	G	0	
7	-149	G	0	
7	-148	G	0	
7	-147	G	0	
7	-146	0	1	151
7	-145	G	0	
7	-144	0	1	151
7	-143	B	1	153
7	-142	G	0	
7	-141	G	0	
7	-140	G	0	
7	-139	G	0	
7	-138	0	1	138
7	-137	G	0	
7	-136	G	0	
7	-135	G	0	
7	-134	G	0	
7	-133	0	1	138
7	-132	G	0	
7	-131	0	1	138
7	-130	B	1	140
7	-129	G	0	
7	-128	G	0	
7	-127	G	0	
7	-126	G	0	
7	-125	0	1	133
7	-124	G	0	
7	-123	1	1	129
7	-122	B	1	129
7	-121	G	0	
7	-120	G	0	
7	-119	G	0	
7	-118	G	0	
7	-117	0	1	117
7	-116	G	0	
7	-115	G	0	
7	-114	G	0	
7	-113	G	0	
7	-112	0	1	117
7	-111	G	0	
7	-110	0	1	117
7	-109	B	1	119
7	-108	G	0	
7	-107	G	0	
7	-106	G	0	
7	-105	G	0	
7	-104	0	1	104
7	-103	G	0	
7	-102	G	0	
7	-101	G	0	
7	-100	G	0	
7	-99	0	1	104
7	-98	G	0	
7	-97	0	1	104
7	-96	B	1	106
7	-95	G	0	
7	-94	G	0	
7	-93	G	0	
7	-92	G	0	
7	-91	0	1	175
7	-90	G	0	
7	-89	1	1	171
7	-88	B	1	171
7	-87	G	0	
7	-86	G	0	
7	-85	G	0	
7	-84	G	0	
7	-83	0	1	83
7	-82	G	0	
7	-81	G	0	
7	-80	G	0	
7	-79	G	0	
7	-78	0	1	83
7	-77	G	0	
7	-76	0	1	83
7	-75	B	1	85
7	-74	G	0	
7	-73	G	0	
7	-72	G	0	
7	-71	G	0	
7	-70	0	1	78
7	-69	G	0	
7	-68	1	1	74
7	-67	B	1	74
7	-66	G	0	
7	-65	G	0	
7	-64	G	0	
7	-63	G	0	
7	-62	0	1	62
7	-61	G	0	
7	-60	G	0	
7	-59	G	0	
7	-58	G	0	
7	-57	0	1	62
7	-56	G	0	
7	-55	0	1	62
7	-54	B	1	64
7	-53	G	0	
7	-52	G	0	
7	-51	G	0	
7	-50	G	0	
7	-49	0	1	49
7	-48	G	0	
7	-47	G	0	
7	-46	G	0	
7	-45	G	0	
7	-44	0	1	49
7	-43	G	0	
7	-42	0	1	49
7	-41	B	1	51
7	-40	G	0	
7	-39	G	0	
7	-38	G	0	
7	-37	G	0	
7	-36	0	1	65
7	-35	G	0	
7	-34	1	1	61
7	-33	B	1	61
7	-32	G	0	
7	-31	G	0	
7	-30	G	0	
7	-29	G	0	
7	-28	0	1	28
7	-27	G	0	
7	-26	G	0	
7	-25	G	0	
7	-24	G	0	
7	-23	0	1	28
7	-22	G	0	
7	-21	0	1	28
7	-20	B	1	30
7	-19	G	0	
7	-18	G	0	
7	-17	G	0	
7	-16	G	0	
7	-15	0	1	23
7	-14	G	0	
7	-13	1	1	19
7	-12	B	1	19
7	-11	G	0	
7	-10	G	0	
7	-9	G	0	
7	-8	G	0	
7	-7	0	1	7
7	-6	G	0	
7	-5	G	0	
7	-4	G	0	
7	-3	G	0	
7	-2	0	1	7
7	-1	G	0	
7	0	0	1	7
7	1	B	1	9
7	2	G	0	
7	3	G	0	
7	4	G	0	
7	5	G	0	
7	6	0	1	20
7	7	G	0	
7	8	G	0	
7	9	G	0	
7	10	G	0	
7	11	0	1	20
7	12	G	0	
7	13	0	1	20
7	14	B	1	22
7	15	G	0	
7	16	G	0	
7	17	G	0	
7	18	G	0	
7	19	0	1	57
7	20	G	0	
7	21	1	1	53
7	22	B	1	53
7	23	G	0	
7	24	G	0	
7	25	G	0	
7	26	G	0	
7	27	0	1	41
7	28	G	0	
7	29	G	0	
7	30	G	0	
7	31	G	0	
7	32	0	1	41
7	33	G	0	
7	34	0	1	41
7	35	B	1	43
7	36	G	0	
7	37	G	0	
7	38	G	0	
7	39	G	0	
7	40	0	1	54
7	41	G	0	
7	42	G	0	
7	43	G	0	
7	44	G	0	
7	45	0	1	54
7	46	G	0	
7	47	0	1	54
7	48	B	1	56
7	49	G	0	
7	50	G	0	
7	51	G	0	
7	52	G	0	
7	53	0	1	154
7	54	G	0	
7	55	1	1	150
7	56	B	1	150
7	57	G	0	
7	58	G	0	
7	59	G	0	
7	60	G	0	
7	61	0	1	75
7	62	G	0	
7	63	G	0	
7	64	G	0	
7	65	G	0	
7	66	0	1	75
7	67	G	0	
7	68	0	1	75
7	69	B	1	77
7	70	G	0	
7	71	G	0	
7	72	G	0	
7	73	G	0	
7	74	0	1	112
7	75	G	0	
7	76	1	1	108
7	77	B	1	108
7	78	G	0	
7	79	G	0	
7	80	G	0	
7	81	G	0	
7	82	0	1	96
7	83	G	0	
7	84	G	0	
7	85	G	0	
7	86	G	0	
7	87	0	1	96
7	88	G	0	
7	89	0	1	96
7	90	B	1	98
7	91	G	0	
