# REPHEX current computed pattern
# axiom=F level=5 cells=15841
# source=F: F@e; F -> F + {B_i@g_i : i=0..5}
# q r state orientation colour_index dark_cap leaf_tag
18 -28 G 5 2 0 N
19 -28 G 4 3 0 N
20 -28 G 0 3 0 N
21 -28 1 4 0 0 N
22 -28 G 2 10 0 N
23 -28 G 5 2 0 N
24 -28 G 4 3 0 N
25 -28 G 0 4 0 N
26 -28 0 1 0 0 N
27 -28 G 0 10 0 N
28 -28 0 2 1 0 N
29 -28 B 4 5 0 N
30 -28 G 2 5 0 N
31 -28 G 5 2 0 N
32 -28 G 4 3 0 N
33 -28 G 0 9 0 N
34 -28 0 1 1 0 N
35 -28 G 2 4 0 N
36 -28 G 5 2 0 N
37 -28 G 4 3 0 N
38 -28 G 0 4 0 N
39 -28 0 1 0 0 N
40 -28 G 0 10 0 N
41 -28 0 2 1 0 N
42 -28 B 4 5 0 N
43 -28 G 2 5 0 N
44 -28 G 5 2 0 N
45 -28 G 4 3 0 N
46 -28 G 0 4 0 N
47 -28 0 1 0 0 N
48 -28 G 0 4 0 N
49 -28 1 5 0 0 N
50 -28 B 4 7 0 N
51 -28 G 2 5 0 N
52 -28 G 5 2 0 N
53 -28 G 4 3 0 N
54 -28 G 0 3 0 N
55 -28 1 4 0 0 N
56 -28 G 2 10 0 N
57 -28 G 5 2 0 N
58 -28 G 4 3 0 N
59 -28 G 0 4 0 N
60 -28 0 1 0 0 N
61 -28 G 0 10 0 N
62 -28 0 2 1 0 N
63 -28 B 4 5 0 N
64 -28 G 2 5 0 N
65 -28 G 5 2 0 N
66 -28 G 4 3 0 N
-58 -27 G 1 3 0 N
-57 -27 G 2 2 0 N
-56 -27 G 5 10 0 N
-55 -27 1 1 0 0 N
-54 -27 G 3 3 0 N
-53 -27 G 1 3 0 N
-52 -27 G 2 2 0 N
-51 -27 G 5 5 0 N
-50 -27 B 1 7 0 N
-49 -27 1 2 0 0 N
-48 -27 G 3 4 0 N
-47 -27 0 4 0 0 N
-46 -27 G 3 4 0 N
-32 -27 G 1 3 0 N
-31 -27 G 2 2 0 N
-30 -27 G 5 5 0 N
-29 -27 B 1 7 0 N
-28 -27 1 2 0 0 N
-27 -27 G 3 4 0 N
-26 -27 0 4 0 0 N
-25 -27 G 3 4 0 N
-24 -27 G 1 3 0 N
-23 -27 G 2 2 0 N
-22 -27 G 5 5 0 N
-21 -27 B 1 5 0 N
-20 -27 0 5 1 0 N
-19 -27 G 3 10 0 N
-18 -27 0 4 0 0 N
-17 -27 G 3 4 0 N
-16 -27 G 1 3 0 N
-15 -27 G 2 2 0 N
-14 -27 G 5 4 0 N
-13 -27 0 4 1 0 N
-12 -27 G 3 9 0 N
-11 -27 G 1 3 0 N
-10 -27 G 2 2 0 N
-9 -27 G 5 5 0 N
-8 -27 B 1 5 0 N
-7 -27 0 5 1 0 N
-6 -27 G 3 10 0 N
-5 -27 0 4 0 0 N
-4 -27 G 3 4 0 N
-3 -27 G 1 3 0 N
-2 -27 G 2 2 0 N
-1 -27 G 5 10 0 N
0 -27 1 1 0 0 N
1 -27 G 3 3 0 N
2 -27 G 1 3 0 N
3 -27 G 2 2 0 N
4 -27 G 5 5 0 N
5 -27 B 1 7 0 N
6 -27 1 2 0 0 N
7 -27 G 3 4 0 N
8 -27 0 4 0 0 N
9 -27 G 3 4 0 N
10 -27 G 1 3 0 N
11 -27 G 2 2 0 N
12 -27 G 5 5 0 N
13 -27 B 1 5 0 N
14 -27 0 5 1 0 N
15 -27 G 3 10 0 N
16 -27 0 4 0 0 N
17 -27 G 3 4 0 N
18 -27 G 1 3 0 N
19 -27 G 2 2 0 N
20 -27 G 5 4 0 N
21 -27 0 4 1 0 N
22 -27 G 3 9 0 N
23 -27 G 1 3 0 N
24 -27 G 2 2 0 N
25 -27 G 5 5 0 N
26 -27 B 1 7 0 N
27 -27 1 2 0 0 N
28 -27 G 3 4 0 N
29 -27 0 4 0 0 N
30 -27 G 3 4 0 N
31 -27 G 1 3 0 N
32 -27 G 2 2 0 N
33 -27 G 5 10 0 N
34 -27 1 1 0 0 N
35 -27 G 3 3 0 N
36 -27 G 1 3 0 N
37 -27 G 2 2 0 N
38 -27 G 5 5 0 N
39 -27 B 1 7 0 N
40 -27 1 2 0 0 N
41 -27 G 3 4 0 N
42 -27 0 4 0 0 N
43 -27 G 3 4 0 N
44 -27 G 1 3 0 N
45 -27 G 2 2 0 N
46 -27 G 5 5 0 N
47 -27 B 1 5 0 N
48 -27 0 5 1 0 N
49 -27 G 3 10 0 N
50 -27 0 4 0 0 N
51 -27 G 3 4 0 N
52 -27 G 1 3 0 N
53 -27 G 2 2 0 N
54 -27 G 5 4 0 N
55 -27 0 4 1 0 N
56 -27 G 3 9 0 N
57 -27 G 1 3 0 N
58 -27 G 2 2 0 N
59 -27 G 5 5 0 N
60 -27 B 1 7 0 N
61 -27 1 2 0 0 N
62 -27 G 3 4 0 N
63 -27 0 4 0 0 N
64 -27 G 3 4 0 N
-59 -26 C 0 1 1 N
-58 -26 1 0 0 0 N
-57 -26 0 0 0 0 N
-56 -26 B 0 7 0 N
-55 -26 0 1 0 0 N
-54 -26 C 0 1 1 N
-53 -26 1 0 0 0 N
-52 -26 0 0 0 0 N
-51 -26 B 0 8 0 N
-50 -26 0 2 0 0 N
-49 -26 G 4 3 0 N
-48 -26 G 0 2 0 N
-47 -26 1 4 0 0 N
-33 -26 C 0 1 1 N
-32 -26 1 0 0 0 N
-31 -26 0 0 0 0 N
-30 -26 B 0 8 0 N
-29 -26 0 2 0 0 N
-28 -26 G 4 3 0 N
-27 -26 G 0 2 0 N
-26 -26 1 4 0 0 N
-25 -26 C 0 1 1 N
-24 -26 1 0 0 0 N
-23 -26 0 0 0 0 N
-22 -26 B 0 6 0 N
-21 -26 1 5 1 0 N
-20 -26 G 4 9 0 N
-19 -26 G 0 2 0 N
-18 -26 1 4 0 0 N
-17 -26 C 0 1 1 N
-16 -26 1 0 0 0 N
-15 -26 0 0 0 0 N
-14 -26 B 0 5 0 N
-13 -26 1 4 1 0 N
-12 -26 C 0 1 1 N
-11 -26 1 0 0 0 N
-10 -26 0 0 0 0 N
-9 -26 B 0 6 0 N
-8 -26 1 5 1 0 N
-7 -26 G 4 9 0 N
-6 -26 G 0 2 0 N
-5 -26 1 4 0 0 N
-4 -26 C 0 1 1 N
-3 -26 1 0 0 0 N
-2 -26 0 0 0 0 N
-1 -26 B 0 7 0 N
0 -26 0 1 0 0 N
1 -26 C 0 1 1 N
2 -26 1 0 0 0 N
3 -26 0 0 0 0 N
4 -26 B 0 8 0 N
5 -26 0 2 0 0 N
6 -26 G 4 3 0 N
7 -26 G 0 2 0 N
8 -26 1 4 0 0 N
9 -26 C 0 1 1 N
10 -26 1 0 0 0 N
11 -26 0 0 0 0 N
12 -26 B 0 6 0 N
13 -26 1 5 1 0 N
14 -26 G 4 9 0 N
15 -26 G 0 2 0 N
16 -26 1 4 0 0 N
17 -26 C 0 1 1 N
18 -26 1 0 0 0 N
19 -26 0 0 0 0 N
20 -26 B 0 5 0 N
21 -26 1 4 1 0 N
22 -26 C 0 1 1 N
23 -26 1 0 0 0 N
24 -26 0 0 0 0 N
25 -26 B 0 8 0 N
26 -26 0 2 0 0 N
27 -26 G 4 3 0 N
28 -26 G 0 2 0 N
29 -26 1 4 0 0 N
30 -26 C 0 1 1 N
31 -26 1 0 0 0 N
32 -26 0 0 0 0 N
33 -26 B 0 7 0 N
34 -26 0 1 0 0 N
35 -26 C 0 1 1 N
36 -26 1 0 0 0 N
37 -26 0 0 0 0 N
38 -26 B 0 8 0 N
39 -26 0 2 0 0 N
40 -26 G 4 3 0 N
41 -26 G 0 2 0 N
42 -26 1 4 0 0 N
43 -26 C 0 1 1 N
44 -26 1 0 0 0 N
45 -26 0 0 0 0 N
46 -26 B 0 6 0 N
47 -26 1 5 1 0 N
48 -26 G 4 9 0 N
49 -26 G 0 2 0 N
50 -26 1 4 0 0 N
51 -26 C 0 1 1 N
52 -26 1 0 0 0 N
53 -26 0 0 0 0 N
54 -26 B 0 5 0 N
55 -26 1 4 1 0 N
56 -26 C 0 1 1 N
57 -26 1 0 0 0 N
58 -26 0 0 0 0 N
59 -26 B 0 8 0 N
60 -26 0 2 0 0 N
61 -26 G 4 3 0 N
62 -26 G 0 2 0 N
63 -26 1 4 0 0 N
-58 -25 G 5 4 0 N
-57 -25 G 4 5 0 N
-56 -25 B 5 8 0 N
-55 -25 B 1 1 0 N
-54 -25 G 2 3 0 N
-53 -25 G 5 4 0 N
-52 -25 G 4 5 0 N
-51 -25 B 2 1 0 N
-50 -25 C 1 1 1 N
-49 -25 G 2 3 0 N
-48 -25 G 5 3 0 N
-47 -25 C 4 1 1 N
-46 -25 C 2 1 1 N
-42 -25 C 1 1 1 N
-41 -25 G 2 3 0 N
-38 -25 C 2 1 1 N
-32 -25 G 5 4 0 N
-31 -25 G 4 5 0 N
-30 -25 B 2 1 0 N
-29 -25 C 1 1 1 N
-28 -25 G 2 3 0 N
-27 -25 G 5 3 0 N
-26 -25 C 4 1 1 N
-25 -25 C 2 1 1 N
-24 -25 G 5 4 0 N
-23 -25 G 4 5 0 N
-22 -25 B 5 2 0 N
-21 -25 C 1 1 1 N
-20 -25 G 2 3 0 N
-19 -25 G 5 3 0 N
-18 -25 C 4 1 1 N
-17 -25 C 2 1 1 N
-16 -25 G 5 4 0 N
-15 -25 G 4 5 0 N
-14 -25 B 5 6 0 N
-13 -25 B 4 2 0 N
-12 -25 G 2 5 0 N
-11 -25 G 5 4 0 N
-10 -25 G 4 5 0 N
-9 -25 B 5 2 0 N
-8 -25 C 1 1 1 N
-7 -25 G 2 3 0 N
-6 -25 G 5 3 0 N
-5 -25 C 4 1 1 N
-4 -25 C 2 1 1 N
-3 -25 G 5 4 0 N
-2 -25 G 4 5 0 N
-1 -25 B 5 8 0 N
0 -25 B 1 1 0 N
1 -25 G 2 3 0 N
2 -25 G 5 4 0 N
3 -25 G 4 5 0 N
4 -25 B 2 1 0 N
5 -25 C 1 1 1 N
6 -25 G 2 3 0 N
7 -25 G 5 3 0 N
8 -25 C 4 1 1 N
9 -25 C 2 1 1 N
10 -25 G 5 4 0 N
11 -25 G 4 5 0 N
12 -25 B 5 2 0 N
13 -25 C 1 1 1 N
14 -25 G 2 3 0 N
15 -25 G 5 3 0 N
16 -25 C 4 1 1 N
17 -25 C 2 1 1 N
18 -25 G 5 4 0 N
19 -25 G 4 5 0 N
20 -25 B 5 6 0 N
21 -25 B 4 2 0 N
22 -25 G 2 5 0 N
23 -25 G 5 4 0 N
24 -25 G 4 5 0 N
25 -25 B 2 1 0 N
26 -25 C 1 1 1 N
27 -25 G 2 3 0 N
28 -25 G 5 3 0 N
29 -25 C 4 1 1 N
30 -25 C 2 1 1 N
31 -25 G 5 4 0 N
32 -25 G 4 5 0 N
33 -25 B 5 8 0 N
34 -25 B 1 1 0 N
35 -25 G 2 3 0 N
36 -25 G 5 4 0 N
37 -25 G 4 5 0 N
38 -25 B 2 1 0 N
39 -25 C 1 1 1 N
40 -25 G 2 3 0 N
41 -25 G 5 3 0 N
42 -25 C 4 1 1 N
43 -25 C 2 1 1 N
44 -25 G 5 4 0 N
45 -25 G 4 5 0 N
46 -25 B 5 2 0 N
47 -25 C 1 1 1 N
48 -25 G 2 3 0 N
49 -25 G 5 3 0 N
50 -25 C 4 1 1 N
51 -25 C 2 1 1 N
52 -25 G 5 4 0 N
53 -25 G 4 5 0 N
54 -25 B 5 6 0 N
55 -25 B 4 2 0 N
56 -25 G 2 5 0 N
57 -25 G 5 4 0 N
58 -25 G 4 5 0 N
59 -25 B 2 1 0 N
60 -25 C 1 1 1 N
61 -25 G 2 3 0 N
62 -25 G 5 3 0 N
63 -25 C 4 1 1 N
64 -25 C 2 1 1 N
-58 -24 G 1 2 0 N
-57 -24 0 5 0 0 N
-56 -24 G 3 5 0 N
-55 -24 1 1 0 0 N
-54 -24 G 3 2 0 N
-53 -24 G 1 4 0 N
-52 -24 1 2 0 0 N
-51 -24 G 3 3 0 N
-50 -24 1 1 0 0 N
-49 -24 G 3 2 0 N
-48 -24 G 1 4 0 N
-47 -24 1 2 0 0 N
-46 -24 G 3 3 0 N
-42 -24 1 1 0 0 N
-41 -24 G 3 2 0 N
-40 -24 G 1 4 0 N
-39 -24 1 2 0 0 N
-38 -24 G 3 3 0 N
-32 -24 G 1 4 0 N
-31 -24 1 2 0 0 N
-30 -24 G 3 3 0 N
-29 -24 1 1 0 0 N
-28 -24 G 3 2 0 N
-27 -24 G 1 4 0 N
-26 -24 1 2 0 0 N
-25 -24 G 3 3 0 N
-24 -24 G 1 2 0 N
-23 -24 0 5 0 0 N
-22 -24 G 3 5 0 N
-21 -24 1 1 0 0 N
-20 -24 G 3 2 0 N
-19 -24 G 1 4 0 N
-18 -24 1 2 0 0 N
-17 -24 G 3 3 0 N
-16 -24 G 1 2 0 N
-15 -24 0 5 0 0 N
-14 -24 G 3 5 0 N
-13 -24 0 4 0 0 N
-12 -24 G 3 4 0 N
-11 -24 G 1 2 0 N
-10 -24 0 5 0 0 N
-9 -24 G 3 5 0 N
-8 -24 1 1 0 0 N
-7 -24 G 3 2 0 N
-6 -24 G 1 4 0 N
-5 -24 1 2 0 0 N
-4 -24 G 3 3 0 N
-3 -24 G 1 2 0 N
-2 -24 0 5 0 0 N
-1 -24 G 3 5 0 N
0 -24 1 1 0 0 N
1 -24 G 3 2 0 N
2 -24 G 1 4 0 N
3 -24 1 2 0 0 N
4 -24 G 3 3 0 N
5 -24 1 1 0 0 N
6 -24 G 3 2 0 N
7 -24 G 1 4 0 N
8 -24 1 2 0 0 N
9 -24 G 3 3 0 N
10 -24 G 1 2 0 N
11 -24 0 5 0 0 N
12 -24 G 3 5 0 N
13 -24 1 1 0 0 N
14 -24 G 3 2 0 N
15 -24 G 1 4 0 N
16 -24 1 2 0 0 N
17 -24 G 3 3 0 N
18 -24 G 1 2 0 N
19 -24 0 5 0 0 N
20 -24 G 3 5 0 N
21 -24 0 4 0 0 N
22 -24 G 3 4 0 N
23 -24 G 1 4 0 N
24 -24 1 2 0 0 N
25 -24 G 3 3 0 N
26 -24 1 1 0 0 N
27 -24 G 3 2 0 N
28 -24 G 1 4 0 N
29 -24 1 2 0 0 N
30 -24 G 3 3 0 N
31 -24 G 1 2 0 N
32 -24 0 5 0 0 N
33 -24 G 3 5 0 N
34 -24 1 1 0 0 N
35 -24 G 3 2 0 N
36 -24 G 1 4 0 N
37 -24 1 2 0 0 N
38 -24 G 3 3 0 N
39 -24 1 1 0 0 N
40 -24 G 3 2 0 N
41 -24 G 1 4 0 N
42 -24 1 2 0 0 N
43 -24 G 3 3 0 N
44 -24 G 1 2 0 N
45 -24 0 5 0 0 N
46 -24 G 3 5 0 N
47 -24 1 1 0 0 N
48 -24 G 3 2 0 N
49 -24 G 1 4 0 N
50 -24 1 2 0 0 N
51 -24 G 3 3 0 N
52 -24 G 1 2 0 N
53 -24 0 5 0 0 N
54 -24 G 3 5 0 N
55 -24 0 4 0 0 N
56 -24 G 3 4 0 N
57 -24 G 1 4 0 N
58 -24 1 2 0 0 N
59 -24 G 3 3 0 N
60 -24 1 1 0 0 N
61 -24 G 3 2 0 N
62 -24 G 1 4 0 N
63 -24 1 2 0 0 N
64 -24 G 3 3 0 N
-59 -23 G 0 3 0 N
-58 -23 1 5 0 0 N
-57 -23 G 4 4 0 N
-56 -23 G 0 4 0 N
-55 -23 0 1 0 0 N
-54 -23 G 0 5 0 N
-53 -23 0 2 0 0 N
-52 -23 G 4 2 0 N
-51 -23 G 0 4 0 N
-50 -23 0 1 0 0 N
-49 -23 G 0 5 0 N
-48 -23 0 2 0 0 N
-47 -23 G 4 2 0 N
-43 -23 G 0 4 0 N
-42 -23 0 1 0 0 N
-41 -23 G 0 5 0 N
-40 -23 0 2 0 0 N
-39 -23 G 4 2 0 N
-33 -23 G 0 5 0 N
-32 -23 0 2 0 0 N
-31 -23 G 4 2 0 N
-30 -23 G 0 4 0 N
-29 -23 0 1 0 0 N
-28 -23 G 0 5 0 N
-27 -23 0 2 0 0 N
-26 -23 G 4 2 0 N
-25 -23 G 0 3 0 N
-24 -23 1 5 0 0 N
-23 -23 G 4 4 0 N
-22 -23 G 0 4 0 N
-21 -23 0 1 0 0 N
-20 -23 G 0 5 0 N
-19 -23 0 2 0 0 N
-18 -23 G 4 2 0 N
-17 -23 G 0 3 0 N
-16 -23 1 5 0 0 N
-15 -23 G 4 4 0 N
-14 -23 G 0 2 0 N
-13 -23 1 4 0 0 N
-12 -23 G 0 3 0 N
-11 -23 1 5 0 0 N
-10 -23 G 4 4 0 N
-9 -23 G 0 4 0 N
-8 -23 0 1 0 0 N
-7 -23 G 0 5 0 N
-6 -23 0 2 0 0 N
-5 -23 G 4 2 0 N
-4 -23 G 0 3 0 N
-3 -23 1 5 0 0 N
-2 -23 G 4 4 0 N
-1 -23 G 0 4 0 N
0 -23 0 1 0 0 N
1 -23 G 0 5 0 N
2 -23 0 2 0 0 N
3 -23 G 4 2 0 N
4 -23 G 0 4 0 N
5 -23 0 1 0 0 N
6 -23 G 0 5 0 N
7 -23 0 2 0 0 N
8 -23 G 4 2 0 N
9 -23 G 0 3 0 N
10 -23 1 5 0 0 N
11 -23 G 4 4 0 N
12 -23 G 0 4 0 N
13 -23 0 1 0 0 N
14 -23 G 0 5 0 N
15 -23 0 2 0 0 N
16 -23 G 4 2 0 N
17 -23 G 0 3 0 N
18 -23 1 5 0 0 N
19 -23 G 4 4 0 N
20 -23 G 0 2 0 N
21 -23 1 4 0 0 N
22 -23 G 0 5 0 N
23 -23 0 2 0 0 N
24 -23 G 4 2 0 N
25 -23 G 0 4 0 N
26 -23 0 1 0 0 N
27 -23 G 0 5 0 N
28 -23 0 2 0 0 N
29 -23 G 4 2 0 N
30 -23 G 0 3 0 N
31 -23 1 5 0 0 N
32 -23 G 4 4 0 N
33 -23 G 0 4 0 N
34 -23 0 1 0 0 N
35 -23 G 0 5 0 N
36 -23 0 2 0 0 N
37 -23 G 4 2 0 N
38 -23 G 0 4 0 N
39 -23 0 1 0 0 N
40 -23 G 0 5 0 N
41 -23 0 2 0 0 N
42 -23 G 4 2 0 N
43 -23 G 0 3 0 N
44 -23 1 5 0 0 N
45 -23 G 4 4 0 N
46 -23 G 0 4 0 N
47 -23 0 1 0 0 N
48 -23 G 0 5 0 N
49 -23 0 2 0 0 N
50 -23 G 4 2 0 N
51 -23 G 0 3 0 N
52 -23 1 5 0 0 N
53 -23 G 4 4 0 N
54 -23 G 0 2 0 N
55 -23 1 4 0 0 N
56 -23 G 0 5 0 N
57 -23 0 2 0 0 N
58 -23 G 4 2 0 N
59 -23 G 0 4 0 N
60 -23 0 1 0 0 N
61 -23 G 0 5 0 N
62 -23 0 2 0 0 N
63 -23 G 4 2 0 N
-59 -22 C 5 1 1 N
-56 -22 G 5 5 0 N
-55 -22 B 1 2 0 N
-54 -22 B 2 6 0 N
-53 -22 G 1 5 0 N
-52 -22 G 2 4 0 N
-51 -22 G 5 5 0 N
-50 -22 B 1 8 0 N
-49 -22 B 2 7 0 N
-48 -22 G 1 10 0 N
-47 -22 G 2 9 0 N
-45 -22 G 1 5 0 N
-44 -22 G 2 4 0 N
-43 -22 G 5 5 0 N
-42 -22 B 1 2 0 N
-41 -22 B 2 6 0 N
-40 -22 G 1 5 0 N
-39 -22 G 2 4 0 N
-37 -22 C 1 1 1 N
-36 -22 G 2 3 0 N
-33 -22 B 2 2 0 N
-32 -22 G 1 5 0 N
-31 -22 G 2 4 0 N
-30 -22 G 5 5 0 N
-29 -22 B 1 8 0 N
-28 -22 B 2 7 0 N
-27 -22 G 1 10 0 N
-26 -22 G 2 9 0 N
-25 -22 C 5 1 1 N
-24 -22 G 1 5 0 N
-23 -22 G 2 4 0 N
-22 -22 G 5 5 0 N
-21 -22 B 1 2 0 N
-20 -22 B 2 6 0 N
-19 -22 G 1 5 0 N
-18 -22 G 2 4 0 N
-17 -22 C 5 1 1 N
-16 -22 C 1 1 1 N
-15 -22 G 2 3 0 N
-14 -22 G 5 3 0 N
-13 -22 C 4 1 1 N
-12 -22 B 5 1 0 N
-11 -22 G 1 5 0 N
-10 -22 G 2 4 0 N
-9 -22 G 5 5 0 N
-8 -22 B 1 8 0 N
-7 -22 B 2 7 0 N
-6 -22 G 1 10 0 N
-5 -22 G 2 9 0 N
-4 -22 C 5 1 1 N
-3 -22 G 1 5 0 N
-2 -22 G 2 4 0 N
-1 -22 G 5 5 0 N
0 -22 B 1 2 0 N
1 -22 B 2 6 0 N
2 -22 G 1 5 0 N
3 -22 G 2 4 0 N
4 -22 G 5 5 0 N
5 -22 B 1 8 0 N
6 -22 B 2 7 0 N
7 -22 G 1 10 0 N
8 -22 G 2 9 0 N
9 -22 C 5 1 1 N
10 -22 G 1 5 0 N
11 -22 G 2 4 0 N
12 -22 G 5 5 0 N
13 -22 B 1 2 0 N
14 -22 B 2 6 0 N
15 -22 G 1 5 0 N
16 -22 G 2 4 0 N
17 -22 C 5 1 1 N
18 -22 C 1 1 1 N
19 -22 G 2 3 0 N
20 -22 G 5 3 0 N
21 -22 C 4 1 1 N
22 -22 B 2 2 0 N
23 -22 G 1 5 0 N
24 -22 G 2 4 0 N
25 -22 G 5 5 0 N
26 -22 B 1 8 0 N
27 -22 B 2 7 0 N
28 -22 G 1 10 0 N
29 -22 G 2 9 0 N
30 -22 C 5 1 1 N
31 -22 G 1 5 0 N
32 -22 G 2 4 0 N
33 -22 G 5 5 0 N
34 -22 B 1 2 0 N
35 -22 B 2 6 0 N
36 -22 G 1 5 0 N
37 -22 G 2 4 0 N
38 -22 G 5 5 0 N
39 -22 B 1 8 0 N
40 -22 B 2 7 0 N
41 -22 G 1 10 0 N
42 -22 G 2 9 0 N
43 -22 C 5 1 1 N
44 -22 G 1 5 0 N
45 -22 G 2 4 0 N
46 -22 G 5 5 0 N
47 -22 B 1 2 0 N
48 -22 B 2 6 0 N
49 -22 G 1 5 0 N
50 -22 G 2 4 0 N
51 -22 C 5 1 1 N
52 -22 C 1 1 1 N
53 -22 G 2 3 0 N
54 -22 G 5 3 0 N
55 -22 C 4 1 1 N
56 -22 B 2 2 0 N
57 -22 G 1 5 0 N
58 -22 G 2 4 0 N
59 -22 G 5 5 0 N
60 -22 B 1 8 0 N
61 -22 B 2 7 0 N
62 -22 G 1 10 0 N
63 -22 G 2 9 0 N
65 -22 G 1 5 0 N
66 -22 G 2 4 0 N
-55 -21 1 1 1 0 N
-54 -21 B 3 5 0 N
-53 -21 0 3 0 0 N
-52 -21 1 3 0 0 N
-51 -21 B 3 1 0 N
-50 -21 0 3 0 0 N
-49 -21 1 3 0 0 N
-48 -21 0 3 1 0 N
-47 -21 1 3 1 0 N
-46 -21 B 3 2 0 N
-45 -21 0 3 0 0 N
-44 -21 1 3 0 0 N
-43 -21 C 3 1 1 N
-42 -21 1 1 1 0 N
-41 -21 B 3 5 0 N
-40 -21 0 3 0 0 N
-39 -21 1 3 0 0 N
-38 -21 C 3 1 1 N
-37 -21 1 1 0 0 N
-36 -21 G 3 2 0 N
-35 -21 G 1 9 0 N
-34 -21 1 2 1 0 N
-33 -21 B 3 6 0 N
-32 -21 0 3 0 0 N
-31 -21 1 3 0 0 N
-30 -21 B 3 1 0 N
-29 -21 0 3 0 0 N
-28 -21 1 3 0 0 N
-27 -21 0 3 1 0 N
-26 -21 1 3 1 0 N
-25 -21 B 3 2 0 N
-24 -21 0 3 0 0 N
-23 -21 1 3 0 0 N
-22 -21 C 3 1 1 N
-21 -21 1 1 1 0 N
-20 -21 B 3 5 0 N
-19 -21 0 3 0 0 N
-18 -21 1 3 0 0 N
-17 -21 C 3 1 1 N
-16 -21 1 1 0 0 N
-15 -21 G 3 2 0 N
-14 -21 G 1 3 0 N
-13 -21 0 5 0 0 N
-12 -21 B 3 8 0 N
-11 -21 0 3 0 0 N
-10 -21 1 3 0 0 N
-9 -21 B 3 1 0 N
-8 -21 0 3 0 0 N
-7 -21 1 3 0 0 N
-6 -21 0 3 1 0 N
-5 -21 1 3 1 0 N
-4 -21 B 3 2 0 N
-3 -21 0 3 0 0 N
-2 -21 1 3 0 0 N
-1 -21 C 3 1 1 N
0 -21 1 1 1 0 N
1 -21 B 3 5 0 N
2 -21 0 3 0 0 N
3 -21 1 3 0 0 N
4 -21 B 3 1 0 N
5 -21 0 3 0 0 N
6 -21 1 3 0 0 N
7 -21 0 3 1 0 N
8 -21 1 3 1 0 N
9 -21 B 3 2 0 N
10 -21 0 3 0 0 N
11 -21 1 3 0 0 N
12 -21 C 3 1 1 N
13 -21 1 1 1 0 N
14 -21 B 3 5 0 N
15 -21 0 3 0 0 N
16 -21 1 3 0 0 N
17 -21 C 3 1 1 N
18 -21 1 1 0 0 N
19 -21 G 3 2 0 N
20 -21 G 1 9 0 N
21 -21 1 2 1 0 N
22 -21 B 3 6 0 N
23 -21 0 3 0 0 N
24 -21 1 3 0 0 N
25 -21 B 3 1 0 N
26 -21 0 3 0 0 N
27 -21 1 3 0 0 N
28 -21 0 3 1 0 N
29 -21 1 3 1 0 N
30 -21 B 3 2 0 N
31 -21 0 3 0 0 N
32 -21 1 3 0 0 N
33 -21 C 3 1 1 N
34 -21 1 1 1 0 N
35 -21 B 3 5 0 N
36 -21 0 3 0 0 N
37 -21 1 3 0 0 N
38 -21 B 3 1 0 N
39 -21 0 3 0 0 N
40 -21 1 3 0 0 N
41 -21 0 3 1 0 N
42 -21 1 3 1 0 N
43 -21 B 3 2 0 N
44 -21 0 3 0 0 N
45 -21 1 3 0 0 N
46 -21 C 3 1 1 N
47 -21 1 1 1 0 N
48 -21 B 3 5 0 N
49 -21 0 3 0 0 N
50 -21 1 3 0 0 N
51 -21 C 3 1 1 N
52 -21 1 1 0 0 N
53 -21 G 3 2 0 N
54 -21 G 1 9 0 N
55 -21 1 2 1 0 N
56 -21 B 3 6 0 N
57 -21 0 3 0 0 N
58 -21 1 3 0 0 N
59 -21 B 3 1 0 N
60 -21 0 3 0 0 N
61 -21 1 3 0 0 N
62 -21 0 3 1 0 N
63 -21 1 3 1 0 N
64 -21 B 3 2 0 N
65 -21 0 3 0 0 N
66 -21 1 3 0 0 N
67 -21 C 3 1 1 N
-56 -20 G 0 9 0 N
-55 -20 0 1 1 0 N
-54 -20 G 2 4 0 N
-53 -20 G 5 2 0 N
-52 -20 G 4 3 0 N
-51 -20 C 2 1 1 N
-50 -20 G 5 3 0 N
-49 -20 G 4 4 0 N
-48 -20 B 5 5 0 N
-47 -20 B 4 6 0 N
-46 -20 G 2 5 0 N
-45 -20 G 5 2 0 N
-44 -20 G 4 3 0 N
-43 -20 G 0 9 0 N
-42 -20 0 1 1 0 N
-41 -20 G 2 4 0 N
-40 -20 G 5 2 0 N
-39 -20 G 4 3 0 N
-38 -20 G 0 4 0 N
-37 -20 0 1 0 0 N
-36 -20 G 0 10 0 N
-35 -20 0 2 1 0 N
-34 -20 B 4 5 0 N
-33 -20 G 2 5 0 N
-32 -20 G 5 2 0 N
-31 -20 G 4 3 0 N
-30 -20 C 2 1 1 N
-29 -20 G 5 3 0 N
-28 -20 G 4 4 0 N
-27 -20 B 5 5 0 N
-26 -20 B 4 6 0 N
-25 -20 G 2 5 0 N
-24 -20 G 5 2 0 N
-23 -20 G 4 3 0 N
-22 -20 G 0 9 0 N
-21 -20 0 1 1 0 N
-20 -20 G 2 4 0 N
-19 -20 G 5 2 0 N
-18 -20 G 4 3 0 N
-17 -20 G 0 4 0 N
-16 -20 0 1 0 0 N
-15 -20 G 0 4 0 N
-14 -20 1 5 0 0 N
-13 -20 B 4 7 0 N
-12 -20 G 2 5 0 N
-11 -20 G 5 2 0 N
-10 -20 G 4 3 0 N
