batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
1,2,1,I1,O0,SE,false,pair:I1:O0:SE
4,13/2,3,I0,I1,S,false,pair:I0:I1:S
6,11,5,I0,I3,W,false,pair:I0:I3:W
10,47/3,22/3,I0,I1,SW,false,pair:I0:I1:SW
11,35/2,17/2,I1,O0,NW,false,pair:I1:O0:NW
14,79/4,19/2,I2,O0,S,false,pair:I2:O0:S
15,20,47/5,I1,O0,N,false,pair:I1:O0:N
16,21,9,I2,O0,S,false,pair:I2:O0:S
19,119/5,11,I2,O0,S,false,pair:I2:O0:S
21,25,12,I0,I3,W,false,pair:I0:I3:W
23,29,12,I2,I3,E,false,pair:I2:I3:E
24,86/3,79/6,I1,I2,NE,false,pair:I1:I2:NE
25,86/3,41/3,I2,I3,NE,false,pair:I2:I3:NE
28,63/2,29/2,I0,I3,SW,false,pair:I0:I3:SW
30,31,15,I0,I3,SW,false,pair:I0:I3:SW
31,65/2,57/4,I1,O0,E,false,pair:I1:O0:E
32,32,104/7,I2,O0,S,false,pair:I2:O0:S
33,67/2,16,I2,I3,E,false,pair:I2:I3:E
36,37,17,I0,I3,W,false,pair:I0:I3:W
39,365/9,19,I1,I2,NE,false,pair:I1:I2:NE
42,298/7,142/7,I2,O0,NE,false,pair:I2:O0:NE
45,412/9,62/3,I1,I2,E,false,pair:I1:I2:E
46,46,308/15,I2,O0,NE,false,pair:I2:O0:NE
48,331/7,153/7,I1,I3,N,false,pair:I1:I3:N
51,1498/29,24,I3,O0,E,false,pair:I3:O0:E
54,1810/33,76/3,I0,O0,N,false,pair:I0:O0:N
57,599/10,263/10,I0,I2,N,false,pair:I0:I2:N
58,1268/21,598/21,I3,O0,SE,false,pair:I3:O0:SE
61,62,372/13,I3,O0,SE,false,pair:I3:O0:SE
63,2560/39,1174/39,I1,O0,N,false,pair:I1:O0:N
66,2460/37,1182/37,I0,I3,N,false,pair:I0:I3:N
68,2324/33,358/11,I0,I1,SW,false,pair:I0:I1:SW
69,73,97/3,I0,O0,SE,false,pair:I0:O0:SE
72,1108/15,514/15,I2,I3,W,false,pair:I2:I3:W
75,5008/67,2310/67,I2,I3,SW,false,pair:I2:I3:SW
77,2788/37,1302/37,I0,I3,N,false,pair:I0:I3:N
78,76,3130/87,I0,O0,SE,false,pair:I0:O0:SE
80,1646/21,760/21,I0,O0,SE,false,pair:I0:O0:SE
81,2932/37,4082/111,I0,I1,SW,false,pair:I0:I1:SW
83,7052/87,3250/87,I0,I2,N,false,pair:I0:I2:N
84,15748/195,7394/195,I1,O0,SE,false,pair:I1:O0:SE
91,4296/49,278/7,I0,O0,S,false,pair:I0:O0:S
92,2748/31,1274/31,I1,I3,N,false,pair:I1:I3:N
94,6256/71,2950/71,I1,I2,NE,false,pair:I1:I2:NE
95,2925/32,1341/32,I1,O0,S,false,pair:I1:O0:S
98,375/4,44,I2,I3,NW,false,pair:I2:I3:NW
101,6954/71,3232/71,I1,I2,NE,false,pair:I1:I2:NE
110,8684/79,4058/79,I0,O0,S,false,pair:I0:O0:S
111,4256/39,2038/39,I1,I2,NE,false,pair:I1:I2:NE
114,3456/31,1654/31,I3,O0,E,false,pair:I3:O0:E
116,5173/45,2419/45,I0,I2,SE,false,pair:I0:I2:SE
119,9016/75,4094/75,I0,I1,W,false,pair:I0:I1:W
122,2257/19,1091/19,I0,I1,NW,false,pair:I0:I1:NW
123,359/3,401/7,I1,I3,N,false,pair:I1:I3:N
124,16880/139,8030/139,I3,O0,NE,false,pair:I3:O0:NE
126,19816/159,9374/159,I1,O0,N,false,pair:I1:O0:N
134,4900/37,6914/111,I0,I2,N,false,pair:I0:I2:N
135,1704/13,830/13,I1,O0,NE,false,pair:I1:O0:NE
136,533/4,314/5,I1,I2,W,false,pair:I1:I2:W
139,1232/9,2902/45,I2,I3,NE,false,pair:I2:I3:NE
141,2356/17,1115/17,I1,I3,W,false,pair:I1:I3:W
143,25408/181,11878/181,I1,O0,E,false,pair:I1:O0:E
144,11944/85,5608/85,I2,I3,NE,false,pair:I2:I3:NE
147,3269/23,1557/23,I0,I1,NW,false,pair:I0:I1:NW
148,8832/61,4074/61,I1,I3,SW,false,pair:I1:I3:SW
149,871/6,1012/15,I1,O0,E,false,pair:I1:O0:E
154,6979/46,1636/23,I0,I1,SW,false,pair:I0:I1:SW
157,1695/11,767/11,I0,I1,SW,false,pair:I0:I1:SW
159,155,1171/16,I3,O0,N,false,pair:I3:O0:N
163,11495/72,449/6,I0,I1,S,false,pair:I0:I1:S
164,9122/57,224/3,I2,O0,S,false,pair:I2:O0:S
170,11457/68,2659/34,I0,I1,SE,false,pair:I0:I1:SE
171,5214/31,4937/62,I2,I3,SW,false,pair:I2:I3:SW
173,5465/32,1277/16,I2,O0,SW,false,pair:I2:O0:SW
177,12647/72,1483/18,I0,I1,E,false,pair:I0:I1:E
182,2360/13,11263/130,I2,O0,W,false,pair:I2:O0:W
185,12545/68,2915/34,I0,I1,SE,false,pair:I0:I1:SE
192,18913/100,17867/200,I0,I3,S,false,pair:I0:I3:S
193,21321/112,10009/112,I3,O0,W,false,pair:I3:O0:W
194,4589/24,179/2,I1,I3,N,false,pair:I1:I3:N
197,17449/88,1463/16,I0,I1,SE,false,pair:I0:I1:SE
205,53653/266,50411/532,I0,I3,W,false,pair:I0:I3:W
206,1036/5,5533/60,I2,I3,N,false,pair:I2:I3:N
208,15131/74,42347/444,I0,I1,E,false,pair:I0:I1:E
210,5542/27,865/9,I2,O0,S,false,pair:I2:O0:S
213,89477/424,83943/848,I1,O0,SW,false,pair:I1:O0:SW
215,26295/124,24865/248,I0,O0,E,false,pair:I0:O0:E
221,55051/252,17327/168,I0,I3,NE,false,pair:I0:I3:NE
222,12293/56,11517/112,I2,O0,W,false,pair:I2:O0:W
225,176443/792,165005/1584,I1,I3,SW,false,pair:I1:I3:SW
230,30551/132,27493/264,I3,O0,SW,false,pair:I3:O0:SW
231,4547/20,107399/1000,I0,O0,N,false,pair:I0:O0:N
232,20781/92,39953/368,I3,O0,SW,false,pair:I3:O0:SW
233,60127/264,28345/264,I1,I3,W,false,pair:I1:I3:W
244,58175/241,109087/964,I3,O0,W,false,pair:I3:O0:W
246,216001/892,203971/1784,I0,I2,S,false,pair:I0:I2:S
247,119831/494,112767/988,I1,I2,N,false,pair:I1:I2:N
249,25754/105,8191/70,I1,I3,E,false,pair:I1:I3:E
255,97291/389,45655/389,I1,O0,NW,false,pair:I1:O0:NW
256,147594/587,69112/587,I2,O0,S,false,pair:I2:O0:S
259,54629/215,102477/860,I1,I3,SE,false,pair:I1:I3:SE
260,93675/368,87611/736,I2,O0,SW,false,pair:I2:O0:SW
261,367359/1438,343461/2876,I1,I2,NW,false,pair:I1:I2:NW
262,113459/434,102209/868,I1,I3,E,false,pair:I1:I3:E
269,495589/1890,66617/540,I0,I1,SE,false,pair:I0:I1:SE
270,169435/636,157511/1272,I2,O0,SE,false,pair:I2:O0:SE
277,441205/1602,410107/3204,I1,I3,SW,false,pair:I1:I3:SW
281,406995/1486,387205/2972,I0,O0,NE,false,pair:I0:O0:NE
287,545919/1942,517665/3884,I0,I3,S,false,pair:I0:I3:S
289,1243763/4390,1176709/8780,I1,O0,W,false,pair:I1:O0:W
293,951611/3294,895285/6588,I2,O0,NW,false,pair:I2:O0:NW
295,243923/840,229991/1680,I0,O0,SW,false,pair:I0:O0:SW
297,122463/422,58317/422,I1,I2,NW,false,pair:I1:I2:NW
302,116951/394,333859/2364,I2,O0,S,false,pair:I2:O0:S
307,99731/328,283313/1968,I1,I3,S,false,pair:I1:I3:S
309,310619/1022,300145/2044,I0,I1,SW,false,pair:I0:I1:SW
311,95873/312,632741/4368,I3,O0,NE,false,pair:I3:O0:NE
312,274063/890,1303269/8900,I2,O0,SW,false,pair:I2:O0:SW
313,1310465/4246,1241199/8492,I1,O0,SE,false,pair:I1:O0:SE
315,98471/316,46495/316,I0,I2,SE,false,pair:I0:I2:SE
320,1689047/5330,318285/2132,I0,O0,S,false,pair:I0:O0:S
321,25597/80,166543/1120,I1,I3,SW,false,pair:I1:I3:SW
326,2831405/8614,2677819/17228,I0,I1,NE,false,pair:I0:I1:NE
333,1211367/3634,1146361/7268,I0,I3,NE,false,pair:I0:I3:NE
334,191383/570,105673/660,I3,O0,SE,false,pair:I3:O0:SE
341,447467/1302,20325/124,I1,O0,NE,false,pair:I1:O0:NE
343,540973/1550,513131/3100,I2,I3,W,false,pair:I2:I3:W
347,2063287/5826,1938625/11652,I1,O0,NE,false,pair:I1:O0:NE
349,565021/1598,2692119/15980,I0,O0,S,false,pair:I0:O0:S
353,459254/1283,439423/2566,I3,O0,NW,false,pair:I3:O0:NW
354,1067659/2954,1002677/5908,I0,I2,SE,false,pair:I0:I2:SE
357,1685625/4654,1592743/9308,I2,I3,S,false,pair:I2:I3:S
358,4483123/12402,474677/2756,I1,O0,S,false,pair:I1:O0:S
360,2997033/8206,2841555/16412,I1,I2,SE,false,pair:I1:I2:SE
362,3574013/9734,3382303/19468,I0,I2,E,false,pair:I0:I2:E
366,36331/98,376823/2156,I3,O0,NW,false,pair:I3:O0:NW
368,559859/1512,271895/1512,I2,I3,NW,false,pair:I2:I3:NW
373,4841187/12758,4600955/25516,I0,I2,E,false,pair:I0:I2:E
377,15903825/41246,15073075/82492,I2,I3,W,false,pair:I2:I3:W
380,8739089/22622,8309827/45244,I1,I2,W,false,pair:I1:I2:W
383,1956005/4974,5525705/29844,I2,I3,NW,false,pair:I2:I3:NW
384,11361817/28862,10735443/57724,I2,O0,SE,false,pair:I2:O0:SE
396,7365335/17954,6962269/35908,I1,I2,NW,false,pair:I1:I2:NW
402,20872907/50394,6672259/33596,I0,O0,E,false,pair:I0:O0:E
403,6140603/14782,307893/1556,I1,I3,S,false,pair:I1:I3:S
405,765609/1805,1404587/7220,I1,I3,S,false,pair:I1:I3:S
410,22050893/51670,20788559/103340,I3,O0,SE,false,pair:I3:O0:SE
413,21132063/49762,20403821/99524,I0,I1,NE,false,pair:I0:I1:NE
414,3075743/7202,2945149/14404,I0,I3,S,false,pair:I0:I3:S
416,573829/1338,2729573/13380,I0,I1,N,false,pair:I0:I1:N
419,12899539/29866,12138833/59732,I0,I3,S,false,pair:I0:I3:S
420,6985273/16174,6648483/32348,I3,O0,SW,false,pair:I3:O0:SW
425,400073/910,3323659/16380,I0,I1,N,false,pair:I0:I1:N
427,28330855/65042,26996709/130084,I0,I3,SE,false,pair:I0:I3:SE
430,13269563/30410,2567789/12164,I1,I3,S,false,pair:I1:I3:S
432,2663570/6033,1682369/8044,I0,I2,W,false,pair:I0:I2:W
434,16091817/36590,15468171/73180,I2,O0,N,false,pair:I2:O0:N
436,20919639/47506,20096437/95012,I0,I2,NW,false,pair:I0:I2:NW
438,121169773/271782,12890879/60396,I2,O0,N,false,pair:I2:O0:N
442,123777379/274458,117974857/548916,I1,I2,NE,false,pair:I1:I2:NE
444,178819733/394614,5121727/23916,I0,I1,E,false,pair:I0:I1:E
447,17673707/38994,16946405/77988,I1,I2,N,false,pair:I1:I2:N
456,407973963/867658,387788353/1735316,I0,O0,NW,false,pair:I0:O0:NW
460,48122553/101582,45446587/203164,I0,I3,SE,false,pair:I0:I3:SE
462,2157841/4554,2042639/9108,I0,I3,SE,false,pair:I0:I3:SE
463,39680737/84050,37916961/168100,I2,I3,N,false,pair:I2:I3:N
464,22418009/47618,21575849/95236,I0,I3,SE,false,pair:I0:I3:SE
467,46558273/96862,43770211/193724,I2,I3,NW,false,pair:I2:I3:NW
474,454763461/940630,434001487/1881260,I0,I3,E,false,pair:I0:I3:E
478,22049289/45046,20885623/90092,I2,O0,SE,false,pair:I2:O0:SE
480,255865865/522798,244793515/1045596,I1,I2,NE,false,pair:I1:I2:NE
482,608142787/1233818,576687945/2467636,I2,I3,NE,false,pair:I2:I3:NE
484,609343191/1235570,82687699/353020,I3,O0,E,false,pair:I3:O0:E
485,432769369/876334,413792203/1752668,I0,I3,S,false,pair:I0:I3:S
488,197492423/398162,189764213/796324,I2,I3,NE,false,pair:I2:I3:NE
494,426526601/842958,134227145/561972,I0,O0,S,false,pair:I0:O0:S
498,34724273/67918,33021827/135836,I0,I3,W,false,pair:I0:I3:W
504,725722369/1406046,230675201/937364,I1,O0,N,false,pair:I1:O0:N
506,1081976399/2085442,1025903181/4170884,I0,I2,E,false,pair:I0:I2:E
507,157910247/303746,149530397/607492,I2,O0,SE,false,pair:I2:O0:SE
512,657050517/1254934,628124559/2509868,I3,O0,E,false,pair:I3:O0:E
513,832643033/1587150,792826811/3174300,I0,I1,SE,false,pair:I0:I1:SE
515,587208387/1117802,562414113/2235604,I0,I3,NE,false,pair:I0:I3:NE
516,202160961/382682,191354037/765364,I2,I3,S,false,pair:I2:I3:S
522,78935271/148082,377994073/1480820,I1,O0,N,false,pair:I1:O0:N
524,211370579/394298,199931001/788596,I1,O0,N,false,pair:I1:O0:N
526,547225371/1025602,524306693/2051204,I0,I2,NE,false,pair:I0:I2:NE
527,283140083/529050,808555451/3174300,I1,I2,SW,false,pair:I1:I2:SW
528,151097439/280774,142124379/561548,I0,I2,NE,false,pair:I0:I2:NE
534,1067965181/1973478,1026671479/3946956,I0,O0,NW,false,pair:I0:O0:NW
536,2409302289/4433150,2302014803/8866300,I0,I3,E,false,pair:I0:I3:E
538,2400427465/4400558,2292953451/8801116,I1,I3,W,false,pair:I1:I3:W
542,639484697/1162206,604636595/2324412,I0,O0,N,false,pair:I0:O0:N
547,1152004307/2087866,99868459/379612,I0,I2,SW,false,pair:I0:I2:SW
548,331658677/601190,316533863/1202380,I0,I1,SE,false,pair:I0:I1:SE
550,1185932665/2140398,1122396331/4280796,I0,O0,N,false,pair:I0:O0:N
551,2404834555/4310698,2241773617/8621396,I0,I2,SW,false,pair:I0:I2:SW
553,668108071/1204434,634436021/2408868,I0,I3,E,false,pair:I0:I3:E
558,585304463/1048946,556297461/2097892,I1,I2,NE,false,pair:I1:I2:NE
560,6484903101/11612518,6168389559/23225036,I2,O0,NE,false,pair:I2:O0:NE
561,4658213561/8345966,4442134251/16691932,I1,I2,NE,false,pair:I1:I2:NE
570,1391816755/2429306,3954924587/14575836,I0,I3,SE,false,pair:I0:I3:SE
571,5989871157/10466422,5705443231/20932844,I2,O0,W,false,pair:I2:O0:W
572,12043157775/20958082,11373489581/41916164,I0,I2,NW,false,pair:I0:I2:NW
575,7777602701/13529286,7387636391/27058572,I0,I3,SE,false,pair:I0:I3:SE
577,6662402099/11585338,6394206425/23170676,I2,I3,SE,false,pair:I2:I3:SE
578,3444424117/5930294,3236173631/11860588,I1,I2,E,false,pair:I1:I2:E
582,7721124381/13336390,1475555995/5334556,I2,I3,SE,false,pair:I2:I3:SE
586,5902487209/10079822,5546588763/20159644,I1,O0,W,false,pair:I1:O0:W
587,9510533159/16397330,9178550549/32794660,I2,O0,NW,false,pair:I2:O0:NW
588,1316071039/2246306,8764445675/31448284,I0,I1,SW,false,pair:I0:I1:SW
