class_id	depth	width	labels_flat
1064	2	4	0011001120003045
1065	2	4	0011001120003054
1066	2	4	0011001120004035
1067	2	4	0011001120004053
1068	2	4	0011001120005034
1069	2	4	0011001120005043
1070	2	4	0011001120034005
1071	2	4	0011001120034050
1072	2	4	0011001120035004
1073	2	4	0011001120035040
1074	2	4	0011001120043005
1075	2	4	0011001120043050
1076	2	4	0011001120045003
1077	2	4	0011001120045030
1078	2	4	0011001120053004
1079	2	4	0011001120053040
1080	2	4	0011001120054003
1081	2	4	0011001120054030
1082	2	4	0011001120304005
1083	2	4	0011001120304050
1084	2	4	0011001120305004
1085	2	4	0011001120305040
1086	2	4	0011001120334533
1087	2	4	0011001120335433
1088	2	4	0011001120403005
1089	2	4	0011001120403050
1090	2	4	0011001120405003
1091	2	4	0011001120405030
1092	2	4	0011001120443544
1093	2	4	0011001120445344
1094	2	4	0011001120503004
1095	2	4	0011001120503040
1096	2	4	0011001120504003
1097	2	4	0011001120504030
1098	2	4	0011001120553455
1099	2	4	0011001120554355
1100	2	4	0011001122032245
1101	2	4	0011001122032254
1102	2	4	0011001122042235
1103	2	4	0011001122052234
1104	2	4	0011001122302245
1105	2	4	0011001122302254
1106	2	4	0011001122342205
1107	2	4	0011001122342250
1108	2	4	0011001122352204
1109	2	4	0011001122352240
1110	2	4	0011001122402235
1111	2	4	0011001122402253
1112	2	4	0011001122432250
1113	2	4	0011001122452230
1114	2	4	0011001123004500
1115	2	4	0011001123005400
1116	2	4	0011001123445044
1117	2	4	0011001123554055
1118	2	4	0011001124005300
1119	2	4	0011001124335033
1120	2	4	0011001124553055
1121	2	4	0011001125003400
1122	2	4	0011001125004300
1123	2	4	0011001125334033
1124	2	4	0011001125443044
1125	2	4	0011001130002045
1126	2	4	0011001130002054
1127	2	4	0011001130004025
1128	2	4	0011001130004052
1129	2	4	0011001130005024
1130	2	4	0011001130005042
1131	2	4	0011001130024005
1132	2	4	0011001130024050
1133	2	4	0011001130025004
1134	2	4	0011001130025040
1135	2	4	0011001130042005
1136	2	4	0011001130042050
1137	2	4	0011001130045002
1138	2	4	0011001130045020
1139	2	4	0011001130052004
1140	2	4	0011001130052040
1141	2	4	0011001130054002
1142	2	4	0011001130054020
1143	2	4	0011001130204005
1144	2	4	0011001130204050
1145	2	4	0011001130205004
1146	2	4	0011001130205040
1147	2	4	0011001130224522
1148	2	4	0011001130225422
1149	2	4	0011001130402005
1150	2	4	0011001130402050
1151	2	4	0011001130405002
1152	2	4	0011001130405020
1153	2	4	0011001130442544
1154	2	4	0011001130445244
1155	2	4	0011001130502004
1156	2	4	0011001130502040
1157	2	4	0011001130504002
1158	2	4	0011001130504020
1159	2	4	0011001130552455
1160	2	4	0011001130554255
1161	2	4	0011001132005400
1162	2	4	0011001132445044
1163	2	4	0011001132554055
1164	2	4	0011001133023345
1165	2	4	0011001133023354
1166	2	4	0011001133043352
1167	2	4	0011001133053342
1168	2	4	0011001133203345
1169	2	4	0011001133203354
1170	2	4	0011001133243350
1171	2	4	0011001133253340
1172	2	4	0011001133403325
1173	2	4	0011001133403352
1174	2	4	0011001133423305
1175	2	4	0011001133423350
1176	2	4	0011001133453302
1177	2	4	0011001133453320
1178	2	4	0011001134225022
1179	2	4	0011001134552055
1180	2	4	0011001135224022
1181	2	4	0011001135442044
1182	2	4	0011231144554455
1183	2	4	0011231155445544
1184	2	4	0011241133553355
1185	2	4	0011241155335533
1186	2	4	0011251133443344
1187	2	4	0011251144334433
1188	2	4	0011321144554455
1189	2	4	0011321155445544
1190	2	4	0011341122552255
1191	2	4	0011341155225522
1192	2	4	0011351122442244
1193	2	4	0011351144224422
1194	2	4	0012000030445044
1195	2	4	0012000030554055
1196	2	4	0012000040553055
1197	2	4	0012000050334033
1198	2	4	0012000050443044
1199	2	4	0013000020445044
1200	2	4	0013000020554055
1201	2	4	0013000040552055
1202	2	4	0122302244554455
1203	2	4	0122302255445544
1204	2	4	0122402233553355
1205	2	4	0122502233443344
1206	2	4	0122502244334433
1207	2	4	0133203344554455
1208	2	4	0133203355445544
1209	2	4	0133403322552255
1210	2	4	1022032244554455
1211	2	4	1022032255445544
1212	2	4	1022042233553355
1213	2	4	1022052233443344
1214	2	4	1022052244334433
1215	2	4	1022302244554455
1216	2	4	1022302255445544
1217	2	4	1022402233553355
1218	2	4	1022402255335533
1219	2	4	1022502233443344
1220	2	4	1022502244334433
1221	2	4	1033023344554455
1222	2	4	1033203344554455
1223	2	4	1033203355445544
1224	2	4	1033403322552255
1225	2	4	1033403355225522
1226	2	4	1033503322442244
1227	2	4	1033503344224422
1228	3	8	0000000000000000000000000000000000000000000000000011223345112233
1229	3	8	0000000000000000000000000000000000000000000000000011223354112233
1230	3	8	0000000000000000000000000000000000000000000000000011224435112244
1231	3	8	0000000000000000000000000000000000000000000000000011224453112244
1232	3	8	0000000000000000000000000000000000000000000000000011225534112255
1233	3	8	0000000000000000000000000000000000000000000000000011225543112255
1234	3	8	0000000000000000000000000000000000000000000000000011332245113322
1235	3	8	0000000000000000000000000000000000000000000000000011332254113322
1236	3	8	0000000000000000000000000000000000000000000000000011334425113344
1237	3	8	0000000000000000000000000000000000000000000000000011334452113344
1238	3	8	0000000000000000000000000000000000000000000000000011335524113355
1239	3	8	0000000000000000000000000000000000000000000000000011335542113355
1240	3	8	0000000000000000000000000000000000000000000000000122334405223344
1241	3	8	0000000000000000000000000000000000000000000000000122334450223344
1242	3	8	0000000000000000000000000000000000000000000000000122335504223355
1243	3	8	0000000000000000000000000000000000000000000000000122335540223355
1244	3	8	0000000000000000000000000000000000000000000000000122443305224433
1245	3	8	0000000000000000000000000000000000000000000000000122443350224433
1246	3	8	0000000000000000000000000000000000000000000000000122445503224455
1247	3	8	0000000000000000000000000000000000000000000000000122445530224455
1248	3	8	0000000000000000000000000000000000000000000000000122553304225533
1249	3	8	0000000000000000000000000000000000000000000000000122553340225533
1250	3	8	0000000000000000000000000000000000000000000000000122554403225544
1251	3	8	0000000000000000000000000000000000000000000000000122554430225544
1252	3	8	0000000000000000000000000000000000000000000000000133224405332244
1253	3	8	0000000000000000000000000000000000000000000000000133224450332244
1254	3	8	0000000000000000000000000000000000000000000000000133225504332255
1255	3	8	0000000000000000000000000000000000000000000000000133225540332255
1256	3	8	0000000000000000000000000000000000000000000000000133442205334422
1257	3	8	0000000000000000000000000000000000000000000000000133442250334422
1258	3	8	0000000000000000000000000000000000000000000000000133445502334455
1259	3	8	0000000000000000000000000000000000000000000000000133445520334455
1260	3	8	0000000000000000000000000000000000000000000000000133552204335522
1261	3	8	0000000000000000000000000000000000000000000000000133552240335522
1262	3	8	0000000000000000000000000000000000000000000000000133554402335544
1263	3	8	0000000000000000000000000000000000000000000000000133554420335544
1264	3	8	0000000000000000000000000000000000000000000000001022334405223344
1265	3	8	0000000000000000000000000000000000000000000000001022334450223344
1266	3	8	0000000000000000000000000000000000000000000000001022335504223355
1267	3	8	0000000000000000000000000000000000000000000000001022335540223355
1268	3	8	0000000000000000000000000000000000000000000000001022443305224433
1269	3	8	0000000000000000000000000000000000000000000000001022443350224433
1270	3	8	0000000000000000000000000000000000000000000000001022445503224455
1271	3	8	0000000000000000000000000000000000000000000000001022445530224455
1272	3	8	0000000000000000000000000000000000000000000000001022553304225533
1273	3	8	0000000000000000000000000000000000000000000000001022553340225533
1274	3	8	0000000000000000000000000000000000000000000000001022554403225544
1275	3	8	0000000000000000000000000000000000000000000000001022554430225544
1276	3	8	0000000000000000000000000000000000000000000000001033224405332244
1277	3	8	0000000000000000000000000000000000000000000000001033224450332244
1278	3	8	0000000000000000000000000000000000000000000000001033225504332255
1279	3	8	0000000000000000000000000000000000000000000000001033225540332255
1280	3	8	0000000000000000000000000000000000000000000000001033442205334422
1281	3	8	0000000000000000000000000000000000000000000000001033442250334422
1282	3	8	0000000000000000000000000000000000000000000000001033445502334455
1283	3	8	0000000000000000000000000000000000000000000000001033445520334455
1284	3	8	0000000000000000000000000000000000000000000000001033552204335522
1285	3	8	0000000000000000000000000000000000000000000000001033552240335522
1286	3	8	0000000000000000000000000000000000000000000000001033554402335544
1287	3	8	0000000000000000000000000000000000000000000000001033554420335544
1288	3	8	0000000000000000000000000000000000000000000000001100223311452233
1289	3	8	0000000000000000000000000000000000000000000000001100223311542233
1290	3	8	0000000000000000000000000000000000000000000000001100224411352244
1291	3	8	0000000000000000000000000000000000000000000000001100224411532244
1292	3	8	0000000000000000000000000000000000000000000000001100225511342255
1293	3	8	0000000000000000000000000000000000000000000000001100225511432255
1294	3	8	0000000000000000000000000000000000000000000000001100332211453322
1295	3	8	0000000000000000000000000000000000000000000000001100332211543322
1296	3	8	0000000000000000000000000000000000000000000000001100334411253344
1297	3	8	0000000000000000000000000000000000000000000000001100334411523344
1298	3	8	0000000000000000000000000000000000000000000000001100335511243355
1299	3	8	0000000000000000000000000000000000000000000000001100335511423355
1300	3	8	0000000000000000000000000000000000000000000000001102334411053344
1301	3	8	0000000000000000000000000000000000000000000000001102334411503344
1302	3	8	0000000000000000000000000000000000000000000000001102335511043355
1303	3	8	0000000000000000000000000000000000000000000000001102335511403355
1304	3	8	0000000000000000000000000000000000000000000000001102443311054433
1305	3	8	0000000000000000000000000000000000000000000000001102443311504433
1306	3	8	0000000000000000000000000000000000000000000000001102445511034455
1307	3	8	0000000000000000000000000000000000000000000000001102445511304455
1308	3	8	0000000000000000000000000000000000000000000000001102553311045533
1309	3	8	0000000000000000000000000000000000000000000000001102553311405533
1310	3	8	0000000000000000000000000000000000000000000000001102554411035544
1311	3	8	0000000000000000000000000000000000000000000000001102554411305544
1312	3	8	0000000000000000000000000000000000000000000000001103224411052244
1313	3	8	0000000000000000000000000000000000000000000000001103224411502244
1314	3	8	0000000000000000000000000000000000000000000000001103225511042255
1315	3	8	0000000000000000000000000000000000000000000000001103225511402255
1316	3	8	0000000000000000000000000000000000000000000000001103442211054422
1317	3	8	0000000000000000000000000000000000000000000000001103442211504422
1318	3	8	0000000000000000000000000000000000000000000000001103445511024455
1319	3	8	0000000000000000000000000000000000000000000000001103445511204455
1320	3	8	0000000000000000000000000000000000000000000000001103552211045522
1321	3	8	0000000000000000000000000000000000000000000000001103552211405522
1322	3	8	0000000000000000000000000000000000000000000000001103554411025544
1323	3	8	0000000000000000000000000000000000000000000000001103554411205544
1324	3	8	0000000000000000000000000000000000000000000000001120334411053344
1325	3	8	0000000000000000000000000000000000000000000000001120334411503344
1326	3	8	0000000000000000000000000000000000000000000000001120335511043355
1327	3	8	0000000000000000000000000000000000000000000000001120335511403355
1328	3	8	0000000000000000000000000000000000000000000000001120443311054433
1329	3	8	0000000000000000000000000000000000000000000000001120443311504433
1330	3	8	0000000000000000000000000000000000000000000000001120445511034455
1331	3	8	0000000000000000000000000000000000000000000000001120445511304455
1332	3	8	0000000000000000000000000000000000000000000000001120553311045533
1333	3	8	0000000000000000000000000000000000000000000000001120553311405533
1334	3	8	0000000000000000000000000000000000000000000000001120554411035544
1335	3	8	0000000000000000000000000000000000000000000000001120554411305544
1336	3	8	0000000000000000000000000000000000000000000000001122035511220455
1337	3	8	0000000000000000000000000000000000000000000000001122035511224055
1338	3	8	0000000000000000000000000000000000000000000000001122053311220433
1339	3	8	0000000000000000000000000000000000000000000000001122053311224033
1340	3	8	0000000000000000000000000000000000000000000000001122334511223300
1341	3	8	0000000000000000000000000000000000000000000000001122335411223300
1342	3	8	0000000000000000000000000000000000000000000000001122345511220055
1343	3	8	0000000000000000000000000000000000000000000000001122354411220044
1344	3	8	0000000000000000000000000000000000000000000000001122435511220055
1345	3	8	0000000000000000000000000000000000000000000000001122443511224400
1346	3	8	0000000000000000000000000000000000000000000000001122445311224400
1347	3	8	0000000000000000000000000000000000000000000000001122453311220033
1348	3	8	0000000000000000000000000000000000000000000000001122534411220044
1349	3	8	0000000000000000000000000000000000000000000000001122543311220033
1350	3	8	0000000000000000000000000000000000000000000000001122553411225500
1351	3	8	0000000000000000000000000000000000000000000000001122554311225500
1352	3	8	0000000000000000000000000000000000000000000000001124335511003355
1353	3	8	0000000000000000000000000000000000000000000000001124553311005533
1354	3	8	0000000000000000000000000000000000000000000000001130224411052244
1355	3	8	0000000000000000000000000000000000000000000000001130224411502244
1356	3	8	0000000000000000000000000000000000000000000000001130225511042255
1357	3	8	0000000000000000000000000000000000000000000000001130225511402255
1358	3	8	0000000000000000000000000000000000000000000000001130442211054422
1359	3	8	0000000000000000000000000000000000000000000000001130442211504422
1360	3	8	0000000000000000000000000000000000000000000000001130552211045522
1361	3	8	0000000000000000000000000000000000000000000000001130552211405522
1362	3	8	0000000000000000000000000000000000000000000000001133224511332200
1363	3	8	0000000000000000000000000000000000000000000000001133225411332200
1364	3	8	0000000000000000000000000000000000000000000000001133425511330055
1365	3	8	0000000000000000000000000000000000000000000000001133442511334400
1366	3	8	0000000000000000000000000000000000000000000000001133445211334400
1367	3	8	0000000000000000000000000000000000000000000000001133452211330022
1368	3	8	0000000000000000000000000000000000000000000000001133524411330044
1369	3	8	0000000000000000000000000000000000000000000000001133542211330022
1370	3	8	0000000000000000000000000000000000000000000000001133552411335500
1371	3	8	0000000000000000000000000000000000000000000000001133554211335500
1372	3	8	0000000000000000000000000000000000000000000000123344005533440055
1373	3	8	0000000000000000000000000000000000000000000000123344550033445500
1374	3	8	0000000000000000000000000000000000000000000000123355004433550044
1375	3	8	0000000000000000000000000000000000000000000000123355440033554400
1376	3	8	0000000000000000000000000000000000000000000000124433005544330055
1377	3	8	0000000000000000000000000000000000000000000000124433550044335500
1378	3	8	0000000000000000000000000000000000000000000000124455003344550033
1379	3	8	0000000000000000000000000000000000000000000000124455330044553300
1380	3	8	0000000000000000000000000000000000000000000000125533004455330044
1381	3	8	0000000000000000000000000000000000000000000000125533440055334400
1382	3	8	0000000000000000000000000000000000000000000000125544003355440033
1383	3	8	0000000000000000000000000000000000000000000000125544330055443300
1384	3	8	0000000000000000000000000000000000000000000000132244005522440055
1385	3	8	0000000000000000000000000000000000000000000000132244550022445500
1386	3	8	0000000000000000000000000000000000000000000000132255004422550044
1387	3	8	0000000000000000000000000000000000000000000000132255440022554400
1388	3	8	0000000000000000000000000000000000000000000000134422005544220055
1389	3	8	0000000000000000000000000000000000000000000000134422550044225500
1390	3	8	0000000000000000000000000000000000000000000000134455002244550022
1391	3	8	0000000000000000000000000000000000000000000000134455220044552200
1392	3	8	0000000000000000000000000000000000000000000000135522004455220044
1393	3	8	0000000000000000000000000000000000000000000000135522440055224400
1394	3	8	0000000000000000000000000000000000000000000000135544002255440022
1395	3	8	0000000000000000000000000000000000000000000000135544220055442200
1396	3	8	0000000000000000000000000000000000000000000012003344005533440055
1397	3	8	0000000000000000000000000000000000000000000012003344550033445500
1398	3	8	0000000000000000000000000000000000000000000012003355004433550044
1399	3	8	0000000000000000000000000000000000000000000012003355440033554400
1400	3	8	0000000000000000000000000000000000000000000012004433005544330055
1401	3	8	0000000000000000000000000000000000000000000012004433550044335500
1402	3	8	0000000000000000000000000000000000000000000012004455003344550033
1403	3	8	0000000000000000000000000000000000000000000012004455330044553300
1404	3	8	0000000000000000000000000000000000000000000012005533004455330044
1405	3	8	0000000000000000000000000000000000000000000012005533440055334400
1406	3	8	0000000000000000000000000000000000000000000012005544003355440033
1407	3	8	0000000000000000000000000000000000000000000012005544330055443300
1408	3	8	0000000000000000000000000000000000000000000013002244005522440055
1409	3	8	0000000000000000000000000000000000000000000013002244550022445500
1410	3	8	0000000000000000000000000000000000000000000013002255004422550044
1411	3	8	0000000000000000000000000000000000000000000013002255440022554400
1412	3	8	0000000000000000000000000000000000000000000013004422005544220055
1413	3	8	0000000000000000000000000000000000000000000013004422550044225500
1414	3	8	0000000000000000000000000000000000000000000013004455002244550022
1415	3	8	0000000000000000000000000000000000000000000013004455220044552200
1416	3	8	0000000000000000000000000000000000000000000013005522004455220044
1417	3	8	0000000000000000000000000000000000000000000013005522440055224400
1418	3	8	0000000000000000000000000000000000000000000013005544002255440022
1419	3	8	0000000000000000000000000000000000000000000013005544220055442200
